년,월,역사명,환승역구분,04시-05시 승하차인원,05시-06시 승하차인원,06시-07시 승하차인원,07시-08시 승하차인원,08시-09시 승하차인원,09시-10시 승하차인원,10시-11시 승하차인원,11시-12시 승하차인원,12시-13시 승하차인원,13시-14시 승하차인원,14시-15시 승하차인원,15시-16시 승하차인원,16시-17시 승하차인원,17시-18시 승하차인원,18시-19시 승하차인원,19시-20시 승하차인원,20시-21시 승하차인원,21시-22시 승하차인원,23시-24시 승하차인원,00시-01시 승하차인원,01시-02시 승하차인원,02시-03시 승하차인원,03시-04시 승하차인원,Y좌표 (WGS84),X좌표 (WGS84),X좌표 (GRS80TM),Y좌표 (GRS80TM),geometry
2025,12,금천구청역,일반역,420,11488,23138,58055,68195,36078,28506,27648,27436,31629,29406,33606,41168,50147,69006,40082,26599,24614,10693,915,0,0,0,37.45576,126.894344,946434.1912570671,1939790.4167241277,POINT (946434.1912570671 1939790.4167241277)
2025,12,금촌역,일반역,82,4144,13025,27831,34941,21163,19429,20181,22535,22601,21591,24308,27684,32619,33832,22798,17299,13699,6706,1974,0,0,0,37.766106,126.774515,936102.1545200474,1974297.2558054193,POINT (936102.1545200474 1974297.2558054193)
2025,12,금호,일반역,82,4935,13091,32361,48023,31285,23760,22356,22752,23812,23359,26866,31207,37255,43277,31016,22593,19574,9567,2760,55,0,0,37.548269,127.015785,957227.633771583,1949991.5825828626,POINT (957227.633771583 1949991.5825828626)
2025,12,기흥역,환승역,387,6837,20778,51200,61627,33910,26543,26512,25502,29279,28470,31446,37637,48181,60729,42441,29003,25025,13096,1130,0,0,0,37.275657,127.115944,965951.8927307096,1919706.7033108969,POINT (965951.8927307096 1919706.7033108969)
2025,12,길동,일반역,21,6147,13756,34065,53529,34127,28142,28941,31761,31248,32357,34867,39964,42950,51082,34850,24353,20853,9460,4068,225,0,0,37.538022,127.140085,968203.1700173328,1948805.4460567012,POINT (968203.1700173328 1948805.4460567012)
2025,12,길음,일반역,34,11643,40600,103187,120890,79130,60210,62468,62598,64977,65365,72228,86307,96340,115444,84467,59468,53668,27645,7497,220,0,0,37.603387,127.025053,958077.2249550975,1956102.4759837424,POINT (958077.2249550975 1956102.4759837424)
2025,12,김유정역,일반역,6,177,312,1143,1370,1284,1461,1543,1744,1720,1864,1878,1774,1695,1498,829,733,354,166,49,0,0,0,37.818475,127.714302,1018861.437773294,1979881.3639227664,POINT (1018861.437773294 1979881.3639227664)
2025,12,김포공항,환승역,41,14776,60204,121503,147914,107870,107468,120472,125034,139876,143935,142932,150103,166981,181006,117783,80957,63359,28761,4801,442,7,0,37.56217,126.801273,938290.3134163136,1951653.0557510094,POINT (938290.3134163136 1951653.0557510094)
2025,12,까치산,환승역,305,24947,51833,130797,174639,100176,70654,67979,73514,73417,74127,85199,97962,113585,155645,114215,79746,74867,38619,11260,732,2,0,37.53221,126.846466,942258.577690231,1948300.4162491073,POINT (942258.577690231 1948300.4162491073)
2025,12,낙성대(강감찬),일반역,69,14579,37357,103970,168935,119382,78830,70311,75809,78235,77343,83979,97090,117047,156142,117842,83735,80830,44461,13136,913,26,0,37.47713,126.963583,952571.4229974636,1942124.1570280914,POINT (952571.4229974636 1942124.1570280914)
2025,12,남구로,일반역,124,17511,23046,63593,131383,72271,37810,33479,34545,34371,34205,39802,47589,81031,102949,52818,32454,29884,13039,2892,61,0,0,37.486181,126.887372,945839.517803649,1943169.4238367942,POINT (945839.517803649 1943169.4238367942)
2025,12,남부터미널(예술의전당),일반역,52,4602,38074,95478,203183,131154,93961,90335,95563,105635,108799,116080,139294,190885,209844,110443,77894,67609,19689,4632,156,0,0,37.48494,127.016289,957236.0304741138,1942965.38169992,POINT (957236.0304741138 1942965.38169992)
2025,12,남성,일반역,49,7124,18358,44801,70327,47271,33887,30689,32677,32921,33379,37294,42158,48307,59454,42086,30387,27422,13127,4076,84,0,0,37.484688,126.971108,953241.4786854064,1942958.9045585645,POINT (953241.4786854064 1942958.9045585645)
2025,12,남영역,일반역,105,4153,12771,32988,63726,39252,24438,25808,25922,29508,28596,32209,39511,52222,65570,35360,27600,26984,12391,1719,0,0,0,37.540597,126.971171,953281.9113197704,1949161.6477183658,POINT (953281.9113197704 1949161.6477183658)
2025,12,남위례,일반역,21,3490,12805,31409,52200,27923,20044,18235,20246,21480,21335,25193,32251,39200,45896,28470,21393,19202,9141,2578,44,0,0,37.462839,127.139047,968079.4778264095,1940464.7530091791,POINT (968079.4778264095 1940464.7530091791)
2025,12,남춘천역,일반역,636,1565,4508,6620,11588,12274,10502,13282,13104,13518,13144,14275,13258,12324,12452,12434,7406,7181,3677,2396,2,0,0,37.864071,127.723761,1019681.8368403252,1984942.159156186,POINT (1019681.8368403252 1984942.159156186)
2025,12,남태령,일반역,3,652,2998,8983,9806,4638,3858,3747,3895,3699,3858,4549,6372,7698,6070,3297,2739,2097,889,196,0,0,0,37.464339,126.989081,954818.2065321176,1940692.5443602798,POINT (954818.2065321176 1940692.5443602798)
2025,12,남한산성입구(성남법원·검찰청),일반역,83,12640,25413,60835,86960,53848,36753,31936,35720,34902,34474,40468,46458,54195,64878,41841,30864,28456,13739,4651,117,0,0,37.451568,127.159845,969914.2194238548,1939207.4769923133,POINT (969914.2194238548 1939207.4769923133)
2025,12,내방,일반역,11,4208,21342,46099,106838,70300,40477,37098,38612,42174,42898,45688,55359,79653,102191,49323,35029,33637,11816,4337,275,0,0,37.48764,126.993541,955226.5210712313,1943275.5047895527,POINT (955226.5210712313 1943275.5047895527)
2025,12,노들,일반역,1,4172,8200,21335,27821,16822,13386,11853,13507,13097,13441,14764,17408,20376,23481,15845,11998,10304,5186,1853,82,0,0,37.512726,126.953096,951667.1285939266,1946078.6487120697,POINT (951667.1285939266 1946078.6487120697)
2025,12,노량진,환승역,691,27797,55693,129072,197993,123061,88192,103071,114204,122634,115388,128071,161469,208211,250900,156541,125661,132670,62986,13519,317,0,0,37.513667,126.940917,950591.4158717562,1946189.3732881881,POINT (950591.4158717562 1946189.3732881881)
2025,12,노원,환승역,317,23524,55458,122711,184776,149431,129682,137498,152961,164043,169679,182381,200527,215051,243883,182890,133565,117255,59479,17916,1422,0,0,37.656274,127.063183,961470.2268333565,1961953.7316516235,POINT (961470.2268333565 1961953.7316516235)
2025,12,녹번,일반역,77,9777,28801,78731,95199,56468,40309,37295,39781,38598,39145,44362,53358,60499,82974,60973,40246,37551,17922,5247,128,0,0,37.600882,126.935758,950193.5745007633,1955868.173378589,POINT (950193.5745007633 1955868.173378589)
2025,12,녹사평(용산구청),일반역,29,1927,6267,13192,27093,15918,13555,13845,16684,18292,18582,22271,26022,31760,38122,23969,19017,19159,9230,2018,100,0,0,37.53469,126.98665,954645.7972914198,1948498.7203124887,POINT (954645.7972914198 1948498.7203124887)
2025,12,녹양역,일반역,459,6390,9649,21194,22815,14086,13082,13247,14366,13425,12140,15787,16124,19545,20877,15626,11773,9483,4510,1773,0,0,0,37.759416,127.042272,959681.6629254128,1973405.8712509251,POINT (959681.6629254128 1973405.8712509251)
2025,12,녹천역,일반역,1406,4934,9563,24932,23483,12936,12191,10747,12643,11260,10977,12470,15443,16198,19360,14540,9389,8958,4468,1130,2,0,0,37.644599,127.051406,960425.2273289397,1960663.3367076905,POINT (960425.2273289397 1960663.3367076905)
2025,12,논현,일반역,26,4158,20879,51086,122004,108776,52773,42166,43318,47576,51966,55882,67915,103220,139944,79875,52221,51981,25894,6384,44,0,0,37.511108,127.021385,957701.3238914124,1945866.2517580418,POINT (957701.3238914124 1945866.2517580418)
2025,12,능곡역,환승역,213,4757,10292,23202,25918,14434,12370,12088,12106,11887,12125,13770,16461,19191,21530,16231,10975,10456,5322,2695,0,0,0,37.618741,126.820845,940064.2660936386,1957916.730786914,POINT (940064.2660936386 1957916.730786914)
2025,12,단대오거리,일반역,56,12239,26452,59744,76436,41296,29633,29026,32165,31266,32570,38105,46021,54622,69935,47034,32377,27927,14106,4676,193,0,0,37.445057,127.156735,969636.516122212,1938486.1299689463,POINT (969636.516122212 1938486.1299689463)
2025,12,답십리,일반역,35,9712,31771,73384,111183,58107,39531,36899,40492,41725,39802,47219,57026,70758,92788,54732,39366,35020,17779,5767,193,6,0,37.566833,127.05266,960494.7485314491,1952035.0202443486,POINT (960494.7485314491 1952035.0202443486)
2025,12,당곡,일반역,1,2495,6217,19514,30197,19944,14609,14297,15905,15599,15867,17650,18868,23511,27893,19866,13807,11561,5589,1909,17,0,0,37.490039105,126.927568759,949395.8194577743,1943575.0906217264,POINT (949395.8194577743 1943575.0906217264)
2025,12,당산,환승역,142,22784,57605,147616,251863,133685,91940,94210,102071,104264,101559,115221,140776,193668,254166,156339,117373,116055,62550,17244,1153,21,0,37.534807,126.902611,947221.0131604323,1948555.5490292504,POINT (947221.0131604323 1948555.5490292504)
2025,12,당정역,일반역,57,5523,15225,34012,37873,20658,15885,15890,17481,16170,15615,18442,22301,28353,34086,22684,16535,14347,8047,1407,0,0,0,37.34338,126.948388,951141.1194239769,1927293.3844815767,POINT (951141.1194239769 1927293.3844815767)
2025,12,대곡역,환승역,394,5498,21096,57286,67091,39459,27200,25586,26885,26241,26099,30844,40148,51215,67653,45368,29460,29224,17117,4478,4,0,0,37.631629,126.810225,939137.5444059108,1959353.4512147575,POINT (939137.5444059108 1959353.4512147575)
2025,12,대림(구로구청),환승역,848,47071,53371,116003,196363,133896,112659,113477,111602,112030,111565,126365,139453,162258,162354,107609,85468,91391,41934,10809,850,30,0,37.4932826,126.8949793,946517.1251778401,1943952.9549548288,POINT (946517.1251778401 1943952.9549548288)
2025,12,대모산입구역,일반역,4,3146,11052,29251,36672,21691,16050,15746,15930,16918,16319,18765,22445,27460,29013,21008,14061,13710,6472,374,2,0,0,37.491347,127.072702,962226.6486118283,1943652.0652977782,POINT (962226.6486118283 1943652.0652977782)
2025,12,대방,환승역,547,9619,25335,69993,93377,51704,36389,36570,38947,41400,40665,44121,51950,72751,85278,44055,35554,32972,14790,3442,59,2,0,37.512840166,126.925316781,949212.1848041572,1946105.9474159286,POINT (949212.1848041572 1946105.9474159286)
2025,12,대성리역,일반역,2,347,746,1575,2265,1691,2239,2689,1929,1949,3048,2563,2495,2421,1318,1152,898,566,390,12,0,0,0,37.683909,127.379165,989345.6335694088,1964936.858691461,POINT (989345.6335694088 1964936.858691461)
2025,12,대청,일반역,81,4949,19237,49262,70100,36955,29372,27602,28753,30154,31450,37457,41767,53496,60393,37721,27413,24460,11170,3571,85,0,0,37.493607,127.079526,962831.0163650457,1943900.0807275993,POINT (962831.0163650457 1943900.0807275993)
2025,12,대치,일반역,17,3423,22499,41868,57898,39141,31580,30481,35223,39502,40384,45322,51888,64846,64356,44003,29561,30339,10830,3091,57,0,0,37.494601,127.063449,961410.3490427616,1944016.8281046797,POINT (961410.3490427616 1944016.8281046797)
2025,12,대흥(서강대앞),일반역,9,3684,11176,33829,57567,37117,31127,28019,30545,38332,31741,35116,41725,50747,57040,32642,24428,23701,11747,3142,70,0,0,37.547732,126.942214,950728.4525359821,1949968.0203960047,POINT (950728.4525359821 1949968.0203960047)
2025,12,덕계역,일반역,51,7153,20325,34527,37463,19444,16137,14736,14990,15063,15033,18153,22487,26399,31152,25813,17723,14947,9183,2783,0,0,0,37.818761,127.056676,960981.6436402386,1979984.0261935673,POINT (960981.6436402386 1979984.0261935673)
2025,12,덕소역,일반역,1499,4258,11678,28325,25893,18602,17280,15961,15805,17863,16513,20154,22246,23553,27431,22986,13792,14181,8520,1682,0,0,0,37.586892,127.208835,974293.7275439099,1954206.262128782,POINT (974293.7275439099 1954206.262128782)
2025,12,덕정역,일반역,4,6149,16226,30080,39556,23142,18913,17777,18603,21252,20547,22927,23581,28111,28281,21085,14488,12526,6603,2768,0,0,0,37.843216,127.061511,961419.9255509949,1982695.2930569318,POINT (961419.9255509949 1982695.2930569318)
2025,12,도곡,환승역,74,4216,22070,56351,82793,61003,41193,41113,41312,44436,47600,52693,58486,73284,75732,47203,34741,31944,11136,3094,338,0,0,37.491129,127.055694,960723.0112343251,1943634.840249602,POINT (960723.0112343251 1943634.840249602)
2025,12,도농역,일반역,867,8989,21503,54324,54080,29348,27253,26069,24612,25735,24717,30578,35709,38132,49597,39868,23184,22157,12375,2254,0,0,0,37.608756,127.161105,970088.500189731,1956646.0961673178,POINT (970088.500189731 1956646.0961673178)
2025,12,도림천,일반역,0,778,2310,7424,9860,4876,4000,3470,4082,4326,4961,4266,5378,6350,7298,4310,3089,2692,1349,453,20,0,0,37.5145589,126.882586,945437.0527086192,1946320.5551487806,POINT (945437.0527086192 1946320.5551487806)
2025,12,도봉역,일반역,244,7707,13712,23615,28825,22154,19832,18540,19989,20203,20329,22438,23866,25247,26939,18468,11986,10868,5493,1838,3,0,0,37.679441,127.045521,959924.7876317932,1964531.4367278249,POINT (959924.7876317932 1964531.4367278249)
2025,12,도봉산,환승역,306,14226,34227,83701,79259,59422,53714,50952,54122,54638,55032,59283,63927,61008,68778,57066,37126,31628,17398,6781,206,0,0,37.689131,127.046548,960020.5486710252,1965606.074583105,POINT (960020.5486710252 1965606.074583105)
2025,12,도심역,일반역,4,2444,7805,18454,15966,9643,7309,6061,6748,6953,5895,8242,7867,10417,12508,9403,6037,6123,3046,0,0,0,0,37.579628,127.222798,975524.112410242,1953396.6313356303,POINT (975524.112410242 1953396.6313356303)
2025,12,도원역,일반역,811,3969,7900,13028,26628,8452,9325,8531,10090,11175,10355,13400,17357,15952,14445,8704,6147,5075,2778,1534,2,0,0,37.468604,126.642824,924201.69658456,1941388.1068519992,POINT (924201.69658456 1941388.1068519992)
2025,12,도화역,일반역,268,4871,9206,19549,20159,12471,11500,11988,12329,12314,13077,13627,16686,16379,16868,13164,9059,7766,4383,1893,2,0,0,37.466154,126.66846,926466.2776615762,1941095.9668441599,POINT (926466.2776615762 1941095.9668441599)
2025,12,독립문,일반역,220,6044,13488,31323,43715,38163,32698,31999,31719,29821,29825,32762,34968,34350,35822,23315,17192,15121,6730,2691,750,65,0,37.574534,126.957902,952131.4006222052,1952933.4641144508,POINT (952131.4006222052 1952933.4641144508)
2025,12,독바위,일반역,11,2349,5139,14285,15901,9671,7846,6614,7508,7504,7481,8489,10001,11305,14159,11291,7440,6261,3608,1400,17,0,0,37.618413,126.933035,949964.9556161418,1957814.617417037,POINT (949964.9556161418 1957814.617417037)
2025,12,독산역,일반역,449,10072,29973,93308,137283,64325,34611,32817,32438,35340,33544,39237,53891,85577,109215,61821,40204,35180,16291,964,1,0,0,37.465994,126.889508,946013.836838307,1940928.5737775383,POINT (946013.836838307 1940928.5737775383)
2025,12,돌곶이,일반역,33,8555,23430,61814,75988,41928,30571,29147,32644,32938,30995,36534,42085,49697,63223,47721,30847,27399,15451,5158,88,0,0,37.610522,127.056419,960849.6038759524,1956880.5302515782,POINT (960849.6038759524 1956880.5302515782)
2025,12,동대문,환승역,1157,19668,32784,63623,114298,122311,120791,129564,132234,139806,148651,152617,161654,165290,134090,99469,76971,68251,32481,11274,1071,0,0,37.571646,127.01069,956791.074442657,1952587.4698972395,POINT (956791.074442657 1952587.4698972395)
2025,12,동대문역사문화공원(DDP),환승역,632,13120,35687,81495,177367,132397,120744,123789,127529,136120,147287,161959,181547,218375,247437,177095,136714,123215,63463,26724,1998,5,0,37.565609,127.009083,956645.6670335364,1951918.4351895845,POINT (956645.6670335364 1951918.4351895845)
2025,12,동대입구,일반역,22,2758,13770,22309,64678,45545,45137,40700,39369,49873,43575,42747,52074,67224,72476,37951,32995,30110,8200,2132,112,1,0,37.55906,127.005273,956305.3677911554,1951193.6216274558,POINT (956305.3677911554 1951193.6216274558)
2025,12,동두천역,일반역,30,1593,4154,8157,10136,8673,6601,6540,7301,7935,7357,8097,8288,7715,7631,4422,3512,2746,2036,699,0,0,0,37.927569,127.054825,960876.3162527499,1992057.1042269093,POINT (960876.3162527499 1992057.1042269093)
2025,12,동두천중앙역,일반역,5,2758,5759,11314,18386,9605,10282,10157,11236,10602,11359,11487,11825,12135,12251,7840,6248,4672,2826,1356,0,0,0,37.901818,127.056528,961012.3940180554,1989199.284200915,POINT (961012.3940180554 1989199.284200915)
2025,12,동묘앞,환승역,336,10146,18590,36857,74000,62850,64779,80874,95983,107063,108959,106994,101777,92002,76588,50330,37099,34386,18902,6787,1060,16,0,37.573265,127.016459,957301.438278906,1952764.4526539417,POINT (957301.438278906 1952764.4526539417)
2025,12,동암역,일반역,485,24225,35164,67903,70742,47184,42705,43408,45978,45835,43656,49436,60468,71215,78080,61649,45080,39148,19723,5527,0,0,0,37.470835,126.703016,929526.5389952271,1941588.8806655817,POINT (929526.5389952271 1941588.8806655817)
2025,12,동인천역,일반역,1589,9327,27987,60727,62822,38576,37958,41239,45401,45025,44955,51327,58477,65218,67831,48087,31711,26044,11765,3613,5,0,0,37.475414,126.632598,923304.3736803391,1942151.9248710466,POINT (923304.3736803391 1942151.9248710466)
2025,12,동작(현충원),환승역,61,4075,14536,12305,16877,11638,10173,10628,11067,11867,11847,12272,19647,20798,19232,10291,8207,6684,3290,1966,475,28,0,37.503567,126.980171,954054.297266833,1945048.9486030915,POINT (954054.297266833 1945048.9486030915)
2025,12,두정역,일반역,878,6896,14783,27848,33868,36072,27680,26957,29484,29032,27328,29229,33754,37007,41505,27770,22447,18842,11982,3221,0,0,0,36.833791,127.148905,968693.0283443759,1870677.0089494218,POINT (968693.0283443759 1870677.0089494218)
2025,12,둔촌동,일반역,7,7083,23832,60202,77027,47238,37502,36564,40438,43860,42719,49362,56054,66931,80832,52873,34152,34428,14194,3941,43,0,0,37.527787,127.136219,967857.2333208589,1947671.250068896,POINT (967857.2333208589 1947671.250068896)
2025,12,둔촌오륜,일반역,2,2695,10641,27500,28572,15820,12329,10463,11232,11760,11246,13658,17003,19493,26135,19156,13233,11270,6123,2435,191,2,0,37.519339,127.138619,968065.6912887411,1946733.1805631795,POINT (968065.6912887411 1946733.1805631795)
2025,12,등촌,일반역,19,8098,22789,60715,86353,42608,33311,34387,35722,35480,35728,41535,45385,56753,71400,50046,32601,28456,13639,4508,121,0,0,37.551111,126.864722,943885.7281241005,1950386.3392370106,POINT (943885.7281241005 1950386.3392370106)
2025,12,디지털미디어시티,환승역,332,15672,50306,150466,249298,128595,69347,63925,68451,70531,68782,78522,103024,163727,225529,118450,76510,70042,34987,11054,135,0,0,37.5760805,126.901343,947138.1489081306,1953135.3605515235,POINT (947138.1489081306 1953135.3605515235)
2025,12,뚝섬,일반역,4,5980,24209,62784,172782,125774,72574,65991,71319,76898,81252,89239,105013,140775,192428,107891,74131,61030,20650,5622,213,4,0,37.54718,127.047413,960020.8771363966,1949856.8444581926,POINT (960020.8771363966 1949856.8444581926)
2025,12,마곡,일반역,3,6483,20991,57893,109734,59848,38419,38118,42635,45737,47224,54659,66678,91746,105617,60715,42899,38575,12163,3419,98,4,0,37.55865,126.837693,941504.1158683002,1951239.2358621731,POINT (941504.1158683002 1951239.2358621731)
2025,12,마곡나루,환승역,58,10852,44444,134931,219112,105009,60606,59168,66464,70656,70652,79678,107518,191422,197167,104650,76041,73688,30950,10383,644,0,0,37.56581914,126.8276358,940621.5297217265,1952040.928694562,POINT (940621.5297217265 1952040.928694562)
2025,12,마들,일반역,28,12752,30003,74390,79235,46190,36080,35545,39326,37289,37428,43029,46826,50427,64608,56090,34659,28721,15787,5267,56,0,0,37.664985,127.057701,960991.2388462069,1962922.4530923043,POINT (960991.2388462069 1962922.4530923043)
2025,12,마석역,일반역,27,1860,11250,22219,20332,15501,12965,12734,12850,13574,13550,14819,15145,18293,20280,13442,10210,7768,3285,1145,0,0,0,37.652328,127.311713,983391.1577279215,1961442.881912637,POINT (983391.1577279215 1961442.881912637)
2025,12,마장,일반역,3,2982,10302,23852,36853,22292,18787,18488,20623,19461,18849,20620,24696,28062,33768,20758,16135,15190,6649,2062,70,0,0,37.566066,127.042921,959634.2645910978,1951954.0643004298,POINT (959634.2645910978 1951954.0643004298)
2025,12,마천,일반역,148,7526,16800,46803,44632,24303,19023,16369,18956,18648,16448,22268,24007,26859,35491,25871,15195,15476,7897,3018,3,36,0,37.494972,127.152784,969307.4451711769,1944025.1108372584,POINT (969307.4451711769 1944025.1108372584)
2025,12,마포,일반역,18,3813,17506,50693,116822,59127,37702,40860,39521,39722,39579,43432,53924,83312,115154,52261,41727,42493,16819,4109,192,0,0,37.539718,126.946043,951061.4482701531,1949076.9087930727,POINT (951061.4482701531 1949076.9087930727)
2025,12,마포구청,일반역,26,7886,22168,55754,94527,56205,39605,38267,41721,43714,40438,47172,52336,62079,82840,52516,37507,34489,18443,5011,125,0,0,37.563529,126.903356,947307.0579643623,1951741.6972092704,POINT (947307.0579643623 1951741.6972092704)
2025,12,망우역,환승역,281,9021,14501,37114,40111,25828,22477,23520,25662,25023,26270,29221,31387,35360,39649,30628,19139,15769,8178,561,0,0,0,37.599288,127.092318,964012.6472415393,1955619.8053461404,POINT (964012.6472415393 1955619.8053461404)
2025,12,망원,일반역,35,7066,16347,36211,71753,59779,50180,57625,67499,73668,69951,78018,81797,90587,101492,71132,50452,45755,21651,4818,127,0,0,37.556031,126.910129,947900.003835035,1950906.05339673,POINT (947900.003835035 1950906.05339673)
2025,12,망월사역,일반역,445,9043,16315,33441,43356,33694,27181,31294,30809,30592,31006,32376,35540,38015,37659,28747,20651,18162,9473,3973,1,0,0,37.710499,127.047361,960103.6820897688,1967976.4497377141,POINT (960103.6820897688 1967976.4497377141)
2025,12,망포역,일반역,81,9963,31984,85671,98183,46258,31292,31442,32686,35144,33525,41652,52199,75952,97859,68571,49251,40739,18903,1218,0,0,0,37.245793,127.057367,960743.2838350924,1916416.3106295734,POINT (960743.2838350924 1916416.3106295734)
2025,12,매교역,일반역,543,5888,15410,27843,36231,16993,12821,13227,14424,13870,13959,18235,20946,24807,30031,19425,14341,12437,5523,663,0,0,0,37.265502,127.015657,957055.2288425666,1918620.9215200997,POINT (957055.2288425666 1918620.9215200997)
2025,12,매봉,일반역,13,2737,19382,43884,101210,51454,35307,36207,32968,33552,37978,41174,47985,66664,89439,38929,28788,28795,8522,2112,101,0,0,37.487114,127.046907,959944.085665741,1943193.105262789,POINT (959944.085665741 1943193.105262789)
2025,12,매탄권선역,일반역,46,5025,14721,28186,37090,18782,13842,12757,14236,13410,12610,16811,21993,26066,32201,21102,15447,13696,7084,672,0,0,0,37.252458,127.040824,959279.6787594595,1917162.7067784318,POINT (959279.6787594595 1917162.7067784318)
2025,12,먹골,일반역,62,8133,16918,39978,60644,36869,29918,29712,31609,31980,31810,35661,41375,46072,58496,42523,29965,26693,13342,3895,219,0,0,37.610638,127.077719,962729.6057365555,1956884.7305901984,POINT (962729.6057365555 1956884.7305901984)
2025,12,면목,일반역,83,13938,29122,63662,95799,57940,40940,38421,42407,42703,42289,48925,57944,61033,76998,60796,39442,33159,17092,5714,132,0,0,37.588671,127.087503,963582.4368311838,1954443.7568009677,POINT (963582.4368311838 1954443.7568009677)
2025,12,명동,일반역,53,2452,29067,65772,149579,134149,117863,137584,148746,157572,166764,186046,209624,234808,261292,185404,160208,140460,53206,8122,704,0,0,37.560955,126.986271,954628.2356576204,1951412.865745951,POINT (954628.2356576204 1951412.865745951)
2025,12,명일,일반역,7,6737,16047,38819,44602,27948,27000,24674,25257,26374,25796,29885,35818,34421,46313,32790,22283,19968,9781,3440,168,0,0,37.551317,127.144002,968554.80490567,1950279.1297971369,POINT (968554.80490567 1950279.1297971369)
2025,12,명학역,일반역,89,7915,18628,53877,72151,26249,18718,20646,18947,20514,20805,21983,27371,43740,55620,28781,19715,15286,8191,1445,2,0,0,37.384435,126.935579,950033.7865233222,1931854.7912196524,POINT (950033.7865233222 1931854.7912196524)
2025,12,모란,환승역,488,21203,40650,90247,124801,88773,76494,83830,90555,93537,94475,104887,114312,117551,129335,84462,65439,59173,29925,5125,943,0,0,37.433988,127.129921,967259.855024894,1937267.0889192403,POINT (967259.855024894 1937267.0889192403)
2025,12,목동,일반역,31,10013,26728,72015,101913,58532,45769,43496,45699,48761,48958,54968,65421,81448,112626,70611,48796,45290,21497,6463,263,0,0,37.526088,126.864296,943829.3306810637,1947610.4132428924,POINT (943829.3306810637 1947610.4132428924)
2025,12,몽촌토성(평화의문),일반역,20,3742,11193,25352,51686,30932,21826,20762,21881,21630,21945,23951,31703,38855,47670,28041,21400,20731,10214,3877,112,0,0,37.517692,127.11274,965778.0697321417,1946559.555641593,POINT (965778.0697321417 1946559.555641593)
2025,12,무악재,일반역,9,2023,7110,19184,24815,15561,12569,12008,12029,11799,11805,13565,16279,18646,23559,16713,11685,10677,5504,1562,50,0,0,37.582658,126.950131,951450.4719679067,1953838.772453035,POINT (951450.4719679067 1953838.772453035)
2025,12,문래,일반역,41,7431,27213,85653,192155,96537,50717,48741,55905,60390,60978,67045,82871,124517,180957,90652,60380,59355,29145,7947,389,0,0,37.517993,126.894766,946515.901742083,1946694.5558159684,POINT (946515.901742083 1946694.5558159684)
2025,12,문산역,일반역,1252,2894,10285,23501,31710,18629,17338,19378,19502,21223,18419,22642,23392,26650,26650,21322,14325,10933,6112,3181,1,0,0,37.854565,126.787531,937323.3899918305,1984103.0281194095,POINT (937323.3899918305 1984103.0281194095)
2025,12,문정,일반역,7,6739,19929,87913,218359,107403,53483,43399,49413,53708,56577,59116,71791,129920,172092,76838,52570,44348,16191,4583,89,0,0,37.485931,127.122473,966624.037425488,1943032.3893512674,POINT (966624.037425488 1943032.3893512674)
2025,12,미금,환승역,622,4530,23602,49677,78793,61873,50092,52937,53991,56952,59876,65203,68369,75947,81616,52478,42270,39953,14973,2612,0,0,0,37.35058332,127.1088028,965353.1970588978,1928021.6098250141,POINT (965353.1970588978 1928021.6098250141)
2025,12,미사,일반역,19,9422,30450,84895,96501,59846,49081,48478,52548,53146,56391,60862,74018,86413,106018,87370,57919,51711,28171,9154,333,0,0,37.56309,127.192954,972882.9984501988,1951570.0265913473,POINT (972882.9984501988 1951570.0265913473)
2025,12,미아(서울사이버대학),일반역,29,12758,27498,64378,90353,59549,49149,51626,50637,50877,53277,59614,66907,71308,78792,56751,40242,36477,18530,4979,122,0,0,37.626435,127.026151,958187.0519153128,1958659.0647389938,POINT (958187.0519153128 1958659.0647389938)
2025,12,미아사거리,일반역,58,16845,43780,107735,127958,93135,76199,77159,82142,85581,89206,103402,115166,120837,145688,106639,81040,64289,30998,7314,201,0,0,37.613276,127.030083,958526.7086386887,1957197.3835389363,POINT (958526.7086386887 1957197.3835389363)
2025,12,반포,일반역,5,1991,14621,23289,35158,28732,20739,21790,22286,23286,24189,27409,32356,33660,34522,22973,18284,16634,5775,1433,12,0,0,37.508171,127.011717,956845.1964534312,1945544.7997024255,POINT (956845.1964534312 1945544.7997024255)
2025,12,발산,일반역,5,6162,27657,78958,160756,91565,65162,70102,75140,78457,80024,90047,102152,136205,158428,87416,68176,62796,25269,5918,317,0,0,37.562182,126.82693,940556.3076308784,1951637.8493787388,POINT (940556.3076308784 1951637.8493787388)
2025,12,방배,일반역,0,6143,22233,50044,102891,83016,52500,51783,53246,57578,60205,62834,70967,88496,98039,55606,44505,42109,17186,4893,173,4,0,37.481469,126.997627,955584.0929586632,1942588.9372027542,POINT (955584.0929586632 1942588.9372027542)
2025,12,방이,일반역,4,3447,11529,28577,44252,26283,22251,20143,23862,23765,25114,27798,31804,40280,44955,28283,20861,22577,8388,1955,32,11,0,37.508752,127.126054,966950.6823003027,1945562.960869755,POINT (966950.6823003027 1945562.960869755)
2025,12,방학역,일반역,465,12665,20752,44597,51994,33380,31992,30169,34363,32494,33858,37940,41129,44352,49565,36642,24702,21481,9832,2893,5,0,0,37.667471,127.044295,959810.2248127738,1963203.9283168528,POINT (959810.2248127738 1963203.9283168528)
