NODE_ID,ARS_ID,정류소명,정류소타입,X좌표(WGS84),Y좌표(WGS84),X좌표(GRS80TM),Y좌표(GRS80TM)
113900121,14834,삼우빌딩,마을버스,126.9579450038,37.5492115356,952118.9946184494,1950124.038987073
113900123,14836,희성교회,마을버스,126.914080671,37.5568038157,948249.5703981492,1950989.6105753027
113900126,14839,한국컴퓨터,마을버스,126.94493407,37.5449286853,950966.89334602,1949655.584921845
113900127,14842,신촌연세병원.기업은행,마을버스,126.9332204035,37.5519917333,949936.8535101984,1950445.367962072
113900128,14843,공덕동성당,마을버스,126.9568867015,37.5483812312,952024.97936113,1950032.460524748
113900227,14849,동도중학교.서울디지인고등학교,마을버스,126.9455044702,37.5464463948,951018.2745291468,1949823.6696540972
113900132,14851,서울서부지방법원,마을버스,126.955348589,37.5487999972,951889.3808218808,1950079.7064847264
113900133,14852,세븐일레븐,마을버스,126.9559961557,37.5404068073,951941.194861233,1949148.1946622373
113900140,14862,서교푸르지오아파트,마을버스,126.9231791726,37.5536272738,949051.0260951372,1950632.2181564656
113900226,14866,대흥역사거리,마을버스,126.9423208067,37.5481047003,950738.1325719504,1950009.313625821
113900144,14871,홍대정문,마을버스,126.9238877068,37.5529817959,949113.1705952996,1950560.221747786
113900146,14874,신수세양아파트,마을버스,126.9373247519,37.5474092121,950296.3470764654,1949934.782372736
113900148,14876,서교동교회,마을버스,126.9192022864,37.5516621838,948698.408700816,1950416.363968908
113900149,14877,애오개역,마을버스,126.9565340004,37.5525946358,951996.5262409176,1950500.0962762996
113900150,14879,레드로드입구,마을버스,126.9210952673,37.5508703976,948865.0753373832,1950327.487799417
113900152,14883,숭문중고등학교후문,마을버스,126.9453441712,37.5520916812,951007.8095266294,1950450.0690313156
113900157,14889,마포프레스티지자이아파트,마을버스,126.9460686583,37.5534760955,951072.7083439728,1950603.2855143629
113000468,14895,합정역1번출구,일반차로,126.9149513563,37.5505859949,948322.1795742993,1950299.2944601655
113900163,14900,라사라패션직업전문학교,마을버스,126.929511747,37.5541278747,949610.7066127908,1950684.343885735
113900165,14905,경성중고사거리,마을버스,126.9161669371,37.5606439736,948436.4847838358,1951414.5112192424
113900168,14908,우성아파트입구,마을버스,126.9473838471,37.5379689566,951178.7640901224,1948882.1646614007
113900177,14921,신한은행서교동금융센터점,마을버스,126.9183539873,37.5573853501,948627.4071599595,1951051.7848164667
113900179,14923,망원파출소.롯데장학관,마을버스,126.9026460189,37.5536897719,947237.417226689,1950650.4793112932
113900180,14924,대우미래사랑아파트,마을버스,126.9169681476,37.5567410028,948504.5614214008,1950981.0559244384
113900181,14925,효성약국,마을버스,126.917709138,37.5612082417,948573.0794053236,1951476.2691094745
113900182,14927,성산시영아파트,마을버스,126.9036833144,37.5699733715,947340.5021562136,1952456.4874760911
113900183,14928,한국해양전략연구소,마을버스,126.9157158214,37.55615891,948393.54910011,1950917.1623614128
113900186,14933,창전삼성아파트,마을버스,126.9325269785,37.5515831433,949875.3297190624,1950400.4064528036
113900189,14934,임오빌딩,마을버스,126.917399414,37.5587705681,948544.0484383611,1951205.9903016456
113900187,14936,새화빌딩,마을버스,126.9134453847,37.5551110975,948192.2872894276,1950802.1615716435
113900188,14937,신촌이랜드청년주택,마을버스,126.9315214065,37.5495116343,949785.1173996064,1950171.119523318
113900198,14951,KBS미디어센터,마을버스,126.8912678163,37.5762495025,946248.6157068544,1953159.82714858
113900275,14955,월드컵파크2단지,마을버스,126.8903116509,37.5752557916,946163.4695261932,1953050.1266731108
113900263,14956,망원동월드컵시장,마을버스,126.9059890137,37.5576257556,947535.4568279164,1951085.2867643775
113900204,14959,하나은행망원동지점,마을버스,126.904716,37.557387,947422.8522475548,1951059.509297364
113900206,14964,합정동,마을버스,126.9181201992,37.5476074126,948600.0431555848,1949967.098208744
101000339,14967,삼성래미안공덕2차201동앞,마을버스,126.961189,37.551177,952406.796512723,1950340.449878361
113900209,14968,성우맨션,마을버스,126.9142496659,37.5456357722,948256.7762916128,1949750.4777027655
113900259,14977,망원교회,마을버스,126.9001616621,37.55623509,947019.7810145188,1950934.2676645748
113900214,14983,한국영화아카데미,마을버스,126.9294391491,37.5542981382,949604.4088896934,1950703.272704719
113900236,14988,창전삼성아파트110동,마을버스,126.9283523987,37.5499354757,949505.4759571494,1950219.84005862
113900281,14991,신촌농협.하나로마트,마을버스,126.9332008127,37.5561881182,949937.9303332923,1950910.946612404
113900280,14992,기업은행.신촌연세병원,마을버스,126.9334875964,37.5531660102,949961.2397624442,1950575.5058958484
113900278,14994,아현고개,마을버스,126.9469798113,37.5566204258,951155.2411126724,1950951.659438322
113900277,14996,백합아파트,마을버스,126.9009301902,37.5579505185,947088.8742634763,1951124.153471708
114000001,15101,홍익병원목동관,가로변시간,126.8640300339,37.5309083865,943809.445900683,1948145.3696913423
114000002,15102,금호어울림.대원칸타빌아파트,일반차로,126.8665441384,37.5326907306,944032.9116041444,1948341.6127379064
114000003,15103,목동3단지후문,일반차로,126.8699099401,37.5343243418,944331.504341746,1948520.8560402584
114000004,15104,영도초등학교,일반차로,126.8705188382,37.5355559091,944386.2156998756,1948657.1320555275
114000005,15105,신목중학교.목동2단지후문,일반차로,126.8735523348,37.5381652606,944656.152238667,1948944.837036821
114000006,15106,목동2단지,일반차로,126.8779874254,37.5365999339,945046.827921646,1948768.5707060285
114000007,15107,목동3단지,일반차로,126.875742,37.534747,944847.0838004084,1948564.311468645
114000008,15108,목동4단지상가.목동종합운동장,일반차로,126.8751149732,37.5322979868,944789.8802975974,1948292.973648683
114000009,15109,목동3.4단지사잇길,일반차로,126.8719802822,37.5327958586,944513.288664282,1948350.054904472
114000011,15111,목동사거리,가로변시간,126.8638355299,37.5332695189,943794.0324629896,1948407.4418167188
114000012,15112,영도중.강서고입구.기아양서대리점,가로변시간,126.8636220426,37.5361735073,943777.350612425,1948729.75264867
114000013,15113,목동시장.대일고교.배광교회,가로변시간,126.863840943,37.5390050043,943798.8154262092,1949043.762594784
114000014,15114,신목중학교,일반차로,126.8718965121,37.5371228212,944509.0936813134,1948830.159351765
114000015,15115,목동스카이아파트.목동3단지,일반차로,126.86961025,37.534287789,944304.9992405672,1948516.978136391
114000017,15117,신목동역2번출구,일반차로,126.8823418211,37.5438547597,945436.818351861,1949570.9221651533
114000018,15118,신목동역1번출구,일반차로,126.882068981,37.5439220697,945412.7648220216,1949578.548256418
114000396,15119,경서농협,일반차로,126.856298,37.521363,943119.0340846776,1947091.0049203453
114000026,15126,목동2차성원아파트,가로변전일,126.8631752063,37.5422950368,943742.4727247052,1949409.173988752
114000027,15127,목3동주민센터.현대아이파크.실로암안과,가로변시간,126.8624010187,37.5448325228,943675.9888587676,1949691.1595092008
114000028,15128,등촌역6번출구.목동깨비시장,가로변시간,126.8639369391,37.5496948079,943815.3196566316,1950229.6882023003
114000038,15140,월촌초등학교,일반차로,126.8770703252,37.5411875533,944969.1754921932,1949278.080844254
114000039,15141,월촌초등학교.우성아파트,일반차로,126.8753672844,37.5405030314,944818.219487824,1949203.134583044
114000040,15142,목원초등학교.서울지방식품의약품안전청,일반차로,126.8811364216,37.5425325465,945329.3681872524,1949424.9292567663
114000434,15143,용왕산,일반차로,126.874232426,37.5391300565,944716.9482025236,1949051.4763470597
114000042,15144,한국전파진흥협회,일반차로,126.881497679,37.5459435557,945363.7716106264,1949803.1542074413
114000043,15145,목동한신청구아파트,일반차로,126.8801650973,37.5406383625,945242.174831848,1949215.344027643
114000045,15147,목동1.2단지사잇길,일반차로,126.8784758339,37.5383884014,945091.2894376284,1948966.7070085488
114000046,15148,월촌중학교.목동1단지,일반차로,126.8816710436,37.5379123848,945373.2266394608,1948912.0343212944
114000047,15149,양천YMCA.서울에너지공사,일반차로,126.8826597565,37.5388422797,945461.253471649,1949014.6276320391
114000049,15151,목동5단지C상가.목동운동장북문,일반차로,126.8774929435,37.5328197258,945000.3650928736,1948349.464601928
114000050,15152,파리공원,일반차로,126.8783257944,37.5346216632,945075.27129622,1948548.893754617
114000051,15153,목동5단지B상가.목5동주민센터,일반차로,126.8813067124,37.5357698917,945339.4752826889,1948674.5470981768
114000052,15154,이대목동병원.목동6단지앞,일반차로,126.8844278116,37.53684743,945616.004545842,1948792.284972621
114000053,15155,목동아파트601동앞.이대병원,일반차로,126.8832527876,37.5358926776,945511.498868992,1948687.040175925
114000054,15156,목동아파트5.6단지사잇길.경인초교,일반차로,126.883850411,37.5328700866,945562.1012251345,1948351.3528243748
114000428,15157,오목교역3번출구,일반차로,126.8763828695,37.5250698135,944896.5860383116,1947490.301150413
114000055,15158,양정고등학교,일반차로,126.8879022224,37.5352231619,945921.7886265405,1948610.076892982
114000056,15159,목1동주민센터.양천소방서,일반차로,126.87358,37.529802,944652.4158203192,1948016.9587407373
114000057,15160,목동역3번출구.홍익병원,일반차로,126.8644323939,37.5273814301,943842.3522036556,1947753.8313022123
114000058,15161,CBS방송국,일반차로,126.8741491329,37.5280972176,944701.4437385916,1947827.4870318149
114000059,15162,목운초등학교.목운중학교,일반차로,126.873770474,37.5264186976,944666.7461988282,1947641.486527347
114000060,15163,목동7단지동문,일반차로,126.8702312245,37.5285096907,944355.5703250804,1947875.5595576623
114000062,15165,목동운동장남문.아이스링크,일반차로,126.8765922255,37.5284743808,944917.5886266064,1947867.897756621
114000063,15166,목동7단지.종로학원,일반차로,126.8687626438,37.5256721661,944223.6969346117,1947561.6205255524
114000064,15167,오목교역1번출구.대학빌딩,일반차로,126.873313,37.524957,944625.2431934392,1947479.5879259408
114000065,15168,오목교역.동신한방병원,일반차로,126.8768222179,37.524448727,944934.951170412,1947421.1375282237
114000066,15169,갈산초등학교정문,일반차로,126.8704857561,37.5128049409,944366.4004311968,1946133.049033863
114000067,15170,오목교역6번출구.청학빌딩,일반차로,126.8754466022,37.5234268996,944812.645455878,1947308.577275372
114000068,15171,신목동새마을금고,일반차로,126.8736392011,37.5210696367,944651.1951720476,1947048.1131792455
114000069,15172,서울출입국외국인청사거리,일반차로,126.8714242396,37.5189830043,944453.919667558,1946817.917806264
114000071,15174,신목초등학교입구,일반차로,126.870927,37.517471,944408.8573453288,1946650.4626125155
114000072,15175,목동14단지상가,일반차로,126.8718895902,37.514708147,944491.8758219852,1946343.3703851667
114000073,15176,현대아파트정문,일반차로,126.8774210833,37.5197850505,944984.4440373052,1946903.376614111
114000076,15179,현대아파트109동앞,일반차로,126.8771500437,37.518115032,944959.266075495,1946718.2554440205
114000077,15180,현대아파트후문,일반차로,126.8781721806,37.5219304431,945052.390454538,1947140.957638344
114000078,15181,목동14단지C상가앞,일반차로,126.8741755588,37.5140461143,944693.4077080812,1946268.575150075
114000079,15182,목일중학교,일반차로,126.8739267611,37.5140188189,944671.4000872824,1946265.6931551795
114000080,15183,목동13단지,일반차로,126.8693990705,37.5142684329,944271.4513458892,1946296.0587579715
114000081,15184,목동14단지,일반차로,126.8695819439,37.5147422125,944287.9649244588,1946348.5137721288
114000082,15185,신트리공원,일반차로,126.8579171135,37.5144890648,943256.904182199,1946327.399762872
114000083,15186,목동12.13단지사잇길,일반차로,126.8635453462,37.5130539408,943753.2189606612,1946164.8007586224
114000086,15189,목동14단지관리사무소앞,일반차로,126.8722112168,37.5151432295,944520.621382146,1946391.4507560693
114000087,15190,목동11단지,일반차로,126.858308657,37.5132198855,943290.5462565186,1946186.354946664
114000089,15192,양천구청역,일반차로,126.865327879,37.5125666892,943910.3876124097,1946109.6786461507
114000090,15193,양천공원,일반차로,126.869642,37.517872,944295.5988748882,1946695.7115486956
114000091,15194,양천구청,일반차로,126.86703,37.516543,944063.7833448908,1946549.815832524
114000092,15195,양천구민체육센터.양천일자리센터,일반차로,126.8642387934,37.5155435776,943816.3695905012,1946440.59841678
114000093,15196,목동12단지,일반차로,126.8603283424,37.5141819623,943469.7635240668,1946291.876833841
114000095,15198,갈산초등학교후문,일반차로,126.8687090062,37.5110893778,944208.100682276,1945943.768610042
114000097,15200,은정초등학교,일반차로,126.8667027318,37.51032353,944030.2174700636,1945859.993458956
114000099,15202,목동우성아파트,일반차로,126.8657101781,37.5071981739,943940.1589114674,1945513.843008164
114000100,15203,목동우성아파트입구,일반차로,126.8642093283,37.5084511066,943808.4485146872,1945653.7442935004
114000101,15204,양천아파트,일반차로,126.8633494936,37.5081742559,943732.2471893608,1945623.5430258715
114000102,15205,봉영여중.목동고,일반차로,126.861841071,37.5072813126,943598.2581266888,1945525.378879064
114000105,15208,양천노인종합복지관,일반차로,126.8591784815,37.5102877693,943365.20224834,1945860.528341436
114000108,15211,신정네거리해누리분수광장,일반차로,126.8515143857,37.5218864223,942696.7238730136,1947151.979261028
114000109,15212,신정네거리.신정119안전센터,일반차로,126.8507300915,37.5220233018,942627.5239476088,1947167.643408221
114000110,15213,동방아파트,일반차로,126.8463249183,37.5218824877,942238.1496280408,1947154.7166925408
114000111,15214,동방아파트.신월종합사회복지관,일반차로,126.8462896508,37.5214264859,942234.6816141842,1947104.1472603383
114000112,15215,신곡시장.금빛새마을금고,일반차로,126.8437433353,37.5196434749,942008.2930842818,1946907.8979313837
114000114,15217,신한은행신월동지점,일반차로,126.8416025861,37.5180186395,941817.856799708,1946728.9525687569
114000116,15219,양강중학교,일반차로,126.8499936,37.5237110271,942563.7373287524,1947355.3374315589
114000117,15220,신월2동주민센터입구,일반차로,126.845690477,37.5227588172,942182.7630044724,1947252.330792988
114000118,15221,강서초등학교.신월4동주민센터,일반차로,126.8419309679,37.5218776213,941849.87098389,1947156.88397602
114000119,15222,한빛종합사회복지관,일반차로,126.8392498206,37.5212558706,941612.4647173976,1947089.5646726096
114000120,15223,신월동남부주유소,일반차로,126.8385850656,37.5193930878,941552.2695377924,1946883.31114199
114000121,15224,신월2동우체국,일반차로,126.851248,37.523082,942674.0993084756,1947284.7848420003
114000122,15225,신트리공원앞교차로,일반차로,126.855949147,37.5131152074,943081.9428429322,1946176.166261908
114000123,15226,신트리아파트,일반차로,126.854140221,37.5129013233,942921.9141755876,1946153.53281536
114000124,15227,정랑고개.양천벤처타운,일반차로,126.8503821304,37.5115773183,942588.7737011224,1946008.9279462837
114000125,15228,신정학마을아파트,일반차로,126.8439634217,37.5074208503,942018.286442034,1945551.725699253
114000126,15229,양천고등학교,일반차로,126.8456571614,37.5099267313,942169.9172691676,1945828.6975881124
114000127,15230,계남초등학교,일반차로,126.8584301705,37.50975303,943298.6624634366,1945801.6525584653
114000128,15231,목동아파트11단지(1117동),일반차로,126.8599070047,37.5073061738,943427.3384488674,1945529.2981175
114000426,15232,신정1동주민센터.신오새마을금고,일반차로,126.8543710811,37.5172033635,942945.5920803022,1946630.6816192132
114000130,15233,양명초교.신서중,일반차로,126.855702514,37.5143052592,943061.0505310976,1946308.3454704916
114000131,15234,신트리공원.목동아파트11단지,일반차로,126.8571828958,37.5139204866,943191.5871124284,1946264.7620815765
114000132,15235,목동10단지상가,일반차로,126.8596768178,37.5159691889,943413.5346855612,1946490.551883062
114000133,15236,양천문화회관.양천일자리센터,일반차로,126.8623809974,37.5169332443,943653.2351806844,1946595.885700686
114000134,15237,목동10단지농협,일반차로,126.8563817008,37.5178010215,943123.7266897184,1946695.7711901765
114000138,15241,신서초등학교,일반차로,126.8618413297,37.5206410194,943608.334383884,1947007.5673981756
114000139,15242,신정1동우체국,일반차로,126.861673,37.521953,943594.4472778284,1947153.225795168
114000144,15247,우리은행신정동지점,일반차로,126.859385,37.521705,943392.0793512696,1947127.0858902957
114000145,15248,목동프라자,일반차로,126.8602781332,37.5198759498,943469.6219117588,1946923.625118121
114000146,15249,목동10단지,일반차로,126.8566524982,37.5190869699,943148.6328683762,1946838.2768110456
114000147,15250,신정네거리역,일반차로,126.8534032338,37.5210387184,942862.9868758676,1947056.7818795703
114000148,15251,신정네거리역4번출구,일반차로,126.8533978302,37.5194642102,942861.3086833477,1946882.101561051
114000149,15252,길훈로즈빌아파트,일반차로,126.8711569767,37.5224330208,944432.8605758736,1947200.8369487368
114000150,15253,미래탐구초중학원.종로학원,일반차로,126.8694004931,37.5248101641,944279.4169128608,1947465.6077776912
114000151,15254,목동역5번출구,일반차로,126.8654053381,37.5257967805,943927.1346203226,1947577.4420133135
114000152,15255,목동8단지.등촌지하차도,일반차로,126.8669116745,37.5200478423,944055.943438295,1946938.730055353
114000153,15256,양천구청.양천보건소,일반차로,126.8661628949,37.5181625662,943988.366140362,1946730.0140912784
114000154,15257,목동8단지.한전,일반차로,126.8683291544,37.5201834629,944181.304109547,1946952.9344196136
114000155,15258,진명여고,일반차로,126.8651037893,37.5239401081,943899.099066513,1947371.633517254
114000156,15259,남부법원.검찰청교차로,일반차로,126.865547,37.52179,943936.6536865428,1947132.8258578472
114000158,15261,오목교역7번출구.청학빌딩,일반차로,126.8753149721,37.5236278346,944801.1621637002,1947330.9472052448
114000159,15262,현대아이파크아파트,일반차로,126.873256871,37.5210340842,944617.3836778456,1947044.3938419004
114000160,15263,목동중학교.서울출입국.외국인청,일반차로,126.8708457351,37.5198771646,944403.4612141938,1946917.4619378352
114000161,15264,오목교역8번출구.대학빌딩,일반차로,126.8728637695,37.524726482,944585.3777619408,1947454.2777062044
114000162,15265,목동7단지,일반차로,126.867125263,37.5255869926,944078.9524134586,1947553.143176849
114000163,15266,제일은행앞,일반차로,126.8640996248,37.5193001008,943806.8878825564,1946857.4480723045
114000165,15268,서울남부지방법원.서울남부지방검찰청,일반차로,126.8633685313,37.5221940523,943744.4549412128,1947178.9539577623
114000166,15269,목동중학교,일반차로,126.8703493965,37.5190605632,944358.9943620611,1946827.1577489749
114000167,15270,목동역7번출구.진명여고,일반차로,126.8645744119,37.5245071942,943852.746565994,1947434.8646782008
114000169,15272,목동역8번출구.목동오거리,일반차로,126.8631068968,37.5258057871,943724.0486436492,1947579.8139438704
114000170,15273,신서고등학교.영상고등학교입구,일반차로,126.8599725442,37.5253957175,943446.784305499,1947536.1987250487
114000171,15274,신정역(은행정).신정4동주민센터,일반차로,126.8542989447,37.5246301301,942944.873018432,1947454.687046168
114000178,15281,신서고등학교.영상고등학교앞,일반차로,126.8594494182,37.5226250743,943398.4668215164,1947229.124647289
114000179,15282,목동제일여성병원,일반차로,126.8518789155,37.5224739148,942729.38490434,1947216.9365628527
114000180,15283,신정4동경서농협,일반차로,126.8551726588,37.52151618,943019.708293576,1947108.680522873
114000181,15284,목동역.홍익병원,일반차로,126.8639151684,37.5280495538,943797.1518669996,1947828.2651956584
114000182,15285,목동역.목동오거리,일반차로,126.8627909553,37.5259586072,943696.2465745436,1947596.9576344425
114000183,15286,신서고교.영상고교입구,일반차로,126.8603986015,37.5256530348,943484.6255201852,1947564.490691443
114000189,15292,신월문화체육센터,일반차로,126.835249,37.519969,941257.9170858472,1946949.2836557133
114000190,15293,신월동우성상가,일반차로,126.8338259542,37.5217809008,941133.5888289032,1947151.1945408809
114000191,15294,중부운수앞,일반차로,126.8307797604,37.5241040725,940866.242700596,1947410.849584975
114000194,15298,서울과학수사연구소입구,일반차로,126.8370345521,37.5223552552,941417.5687054974,1947212.91319845
114000195,15299,신안파크아파트후문,일반차로,126.8288364619,37.5239255582,940694.3852544186,1947392.2677703237
114000197,15301,서울과학수사연구소.고강동종점,일반차로,126.8257794501,37.5234552209,940423.8831182524,1947342.0179773471
114000202,15306,서부트럭터미널.신정동일하이빌아파트,일반차로,126.842363,37.510935,941879.5615031804,1945942.5894281548
114000203,15307,강신중학교,일반차로,126.8403598507,37.5152713231,941705.898700065,1946424.9212139584
114000204,15308,남명초교.신정3동주민센터,일반차로,126.8549125537,37.515076534,942991.824759942,1946394.3927397209
114000205,15309,금옥중.금옥여고.백암고등학교,일반차로,126.8445827103,37.5098523335,942074.899916571,1945821.1044564368
114000208,15312,신월2동주민센터입구.경창전통시장,일반차로,126.8460404234,37.5231005832,942213.9495347376,1947290.0329690287
114000213,15317,신정현대아파트.서부트럭터미널,일반차로,126.8429841108,37.5083597993,941932.459516346,1945656.5010000016
114000214,15318,넓은들공원,일반차로,126.8392002136,37.5107961068,941599.9303008562,1945929.138341199
114000216,15320,신정현대아파트,일반차로,126.842139551,37.5087818233,941858.1431981184,1945703.843855479
114000217,15321,신정숲속마을아파트,일반차로,126.8341353536,37.5064470434,941148.8891542264,1945449.7882568664
114000218,15322,신정숲속마을아파트.댓골마을입구,일반차로,126.8356122927,37.506763681,941279.6750111552,1945483.9948511403
114000219,15323,양천중앙도서관.푸른마을2단지,일반차로,126.8340906245,37.5141912766,941151.0164182552,1946308.998579495
114000221,15325,신월시영아파트.강월초등학교,일반차로,126.83553,37.515731,941279.4275524996,1946478.9236342765
114000223,15327,강월초교입구사거리,일반차로,126.8377839139,37.516359946,941479.1040100184,1946547.2975581328
114000225,15329,금실어린이공원,일반차로,126.8377738585,37.5179542888,941479.4605039712,1946724.188012771
114000228,15332,양서중학교,일반차로,126.8309503372,37.5315463481,940887.1888424776,1948236.4266439208
114000229,15333,신월1동주민센터.신월보건지소,일반차로,126.8310479701,37.5321812684,940896.3161937709,1948306.8066474327
114000230,15334,신월3동주민센터.신월3동우체국,일반차로,126.8288288926,37.5346648231,940702.21897047,1948583.742180006
114000231,15335,서부여성발전센터,일반차로,126.8290121927,37.535164296,940718.8090651406,1948639.0407735608
114000232,15336,가로공원공영주차장.신영시장,일반차로,126.8330270198,37.5363759851,941074.4732075112,1948770.948590337
114000233,15337,신월사거리.국민은행신월동지점,일반차로,126.8291078692,37.5358050015,940727.769226275,1948710.0637209776
114000234,15338,서서울호수공원,일반차로,126.8325721561,37.5290347298,941028.506273845,1947956.7565528187
114000236,15340,하나은행신월동지점,일반차로,126.8379926774,37.5304768462,941508.5755536238,1948113.367398721
114000237,15341,가로공원공영주차장,일반차로,126.8325796723,37.5366508061,941035.1670239184,1948801.71910128
114000238,15342,양원초교.광영여고,일반차로,126.8235071834,37.5390246021,940235.5215036965,1949070.8083711548
114000239,15343,국민은행신월동지점,일반차로,126.8296038629,37.5362149282,940771.9142102428,1948755.230645863
114000240,15344,메디힐병원.서울금융고등학교,일반차로,126.8277768675,37.5369926272,940611.1178861732,1948842.6650040848
114000241,15345,신화중학교,가로변전일,126.8313535928,37.5396509921,940929.2117134609,1949135.345237968
114000242,15346,신월5동주민센터.신월중학교,가로변전일,126.8275323805,37.5394783937,940591.4901946252,1949118.60367668
114000244,15348,신월중학교입구,일반차로,126.8252825465,37.539901203,940393.064970569,1949166.9362706963
114000246,15350,광영고.신동아파밀리에아파트,일반차로,126.8233615523,37.5393577897,940222.9216317096,1949107.8665721384
114000247,15351,서울금융고등학교,일반차로,126.8270247465,37.537320428,940544.9297475414,1948879.5082542887
114000249,15353,경창빌딩,일반차로,126.8385824561,37.5186593622,941551.46660672,1946801.90962926
114000250,15354,신월시영아파트중문,일반차로,126.8367192546,37.519095445,941387.1573259626,1946851.4500602027
114000254,15359,양명초등학교,일반차로,126.8572418295,37.5160834014,943198.434784292,1946504.6905321276
114000255,15360,신목동역.서울지방식품의약품안전청,일반차로,126.883182,37.543803,945511.0018196012,1949564.6924249209
114000256,15361,목동파라곤,일반차로,126.8755214922,37.5300691011,944824.1556556744,1948045.4514727648
114000258,15363,대일관광고.푸른마을3단지,일반차로,126.836221887,37.5111781699,941337.0081396716,1945973.3790118312
114000262,15367,목동아파트1102동앞,일반차로,126.8601148427,37.5115795698,943448.9319404194,1946003.2835067904
114000264,15369,목동아파트1434동앞,일반차로,126.8719841075,37.5156610604,944500.9344089834,1946449.035284429
114000438,15370,목동아파트1216동앞,일반차로,126.8621876648,37.5115054211,943632.067750731,1945993.8132763167
114000265,15371,신월동기점,일반차로,126.8385294276,37.5294773535,941555.2205790228,1948002.1448629843
114000439,15372,목동아파트1218동앞,일반차로,126.8636210262,37.5117167505,943758.9038502102,1946016.401392723
114000267,15373,양천공영차고지,일반차로,126.8372401516,37.5084237826,941424.8483496162,1945667.159778616
114000404,15380,신정이펜하우스3단지,일반차로,126.8304154243,37.5141211783,940826.1655846144,1946303.526719772
114000283,15399,푸른마을1단지아파트,일반차로,126.8353881275,37.5126531126,941264.4776486042,1946137.536416898
118000605,15401,신정교입구,일반차로,126.8739017041,37.5186052595,944672.5719950994,1946774.5490634271
114000288,15405,서남병원.이든채아파트,일반차로,126.83488,37.512878,941219.747389048,1946162.803843956
114000292,15411,신월청소년문화센터,일반차로,126.8264417895,37.5354516006,940491.9417610986,1948672.5393462104
114000402,15414,신월6차보람아파트,일반차로,126.8354825562,37.5297998782,941286.2614218736,1948039.8251623337
114000405,15416,신정이펜하우스2단지,일반차로,126.8305420682,37.5145028936,940837.659078746,1946345.796435284
114000431,15418,신정이펜하우스1단지아파트,일반차로,126.8280797488,37.5139871425,940619.6440462748,1946290.1277261777
114000423,15419,이펜하우스1단지.어르신요양센터,일반차로,126.8288196516,37.5133944288,940684.563974433,1946223.9024415547
114000430,15420,양천어르신요양센터,일반차로,126.8284425852,37.5136182192,940651.4176234663,1946248.968629596
114000425,15421,신정이펜하우스3.4단지,일반차로,126.8304616781,37.5112884496,940828.0168229516,1945989.2209446144
114000424,15423,신정이펜하우스5단지.서남병원,일반차로,126.8334705173,37.511195872,941093.8602604253,1945977.0619525395
114900007,15500,푸른마을아파트3단지,마을버스,126.8365884562,37.5120789765,941370.1096163724,1946073.0903360052
114900082,15501,강서보건소.9호선등촌역,마을버스,126.8680475339,37.5490380694,944177.9304866496,1950154.3773300212
115000949,15502,염창역.골든서울호텔,일반차로,126.8761512874,37.5468699702,944892.168153482,1949909.0558996424
114900080,15503,목2동주민센터,마을버스,126.8713802897,37.5461773017,944470.2026674236,1949835.014919002
114900006,15504,동일하이빌아파트,마을버스,126.8408155962,37.5100140206,941742.0881256838,1945841.3685666053
114900005,15505,팔복부동산.목동교회,마을버스,126.870383328,37.543894503,944380.4380124172,1949582.338609326
114900003,15507,목동문화체육센터.건영아파트,마을버스,126.8690347158,37.5417556164,944259.7095665556,1949345.8380683544
114900002,15508,한성교회.금옥여고.백암고,마을버스,126.8430650004,37.5107847678,941941.4870161014,1945925.4885520767
114900001,15509,우신웨스트빌.목동보건지소,마을버스,126.8690375939,37.5394632318,944258.257182572,1949091.5073942677
114900032,15510,대림.수정아파트,마을버스,126.8424429811,37.5123383373,941887.718209346,1946098.23295777
114900031,15511,벽산.대주아파트,마을버스,126.8415302899,37.5143898216,941808.650147468,1946326.3985950225
114900030,15512,성원.극동아파트,마을버스,126.8716473252,37.5380036179,944487.7315774502,1948928.0264942008
114900029,15513,목동센트럴2단지,마을버스,126.8410312611,37.515529943,941765.4346211234,1946453.19795264
114900026,15516,목동센트럴1단지,마을버스,126.8407068265,37.5164268831,941737.4606179448,1946552.909716705
114900025,15518,농협.영도초등학교,마을버스,126.8705498954,37.535918184,944389.228620044,1948697.3062983484
114900022,15522,학마을2단지아파트,마을버스,126.8442805344,37.5088381976,942047.409546168,1945708.777506167
114900020,15524,한신청구아파트,마을버스,126.8815754738,37.53969003,945366.0804351338,1949109.3107876347
114900013,15536,신정1동주민센터,마을버스,126.8547129441,37.5183653861,942976.687229251,1946759.3947248107
114900010,15540,오목교역.대학학원,마을버스,126.8741567243,37.5248106495,944699.6883469822,1947462.8547154933
114900008,15545,신서초교,마을버스,126.8621671623,37.5206350924,943637.122828802,1947006.714551852
114900059,15547,서울남부지법,마을버스,126.8629843287,37.5216813177,943710.1195318948,1947122.298536804
114900034,15553,한신청구아파트정문,마을버스,126.8816171411,37.5398180274,945369.8549063844,1949123.4872590937
114900035,15554,목동8단지.목동성당,마을버스,126.8688815376,37.5225981211,944231.9142556788,1947220.50056536
114900063,15561,용왕산입구,마을버스,126.8731057989,37.5380880949,944616.6453059366,1948936.5387894048
114900040,15565,목동9단지B상가,마을버스,126.860685007,37.5182652653,943504.3621620176,1946744.683618741
