year_month,년,월,분기,역사명,환승역구분,승차총승객수,하차총승객수,총승하차승객수,Y좌표 (WGS84),X좌표 (WGS84),X좌표 (GRS80TM),Y좌표 (GRS80TM),geometry
2025-08,2025,8,Q3,발산,일반역,618503,634937,1253440,37.562182,126.82693,940556.3076308784,1951637.8493787388,POINT (940556.3076308784 1951637.8493787388)
2025-08,2025,8,Q3,방배,일반역,401723,409638,811361,37.481469,126.997627,955584.0929586632,1942588.9372027542,POINT (955584.0929586632 1942588.9372027542)
2025-08,2025,8,Q3,방이,일반역,205321,208445,413766,37.508752,127.126054,966950.6823003027,1945562.960869755,POINT (966950.6823003027 1945562.960869755)
2025-08,2025,8,Q3,방학역,일반역,267718,259759,527477,37.667471,127.044295,959810.2248127738,1963203.9283168528,POINT (959810.2248127738 1963203.9283168528)
2025-08,2025,8,Q3,방화,일반역,192381,186590,378971,37.577669,126.812822,939322.8781257921,1953365.0875090924,POINT (939322.8781257921 1953365.0875090924)
2025-08,2025,8,Q3,백마역,환승역,188778,183265,372043,37.658346,126.794401,937763.5887814843,1962328.0181109498,POINT (937763.5887814843 1962328.0181109498)
2025-08,2025,8,Q3,백양리역,일반역,4560,4160,8720,37.830881,127.589085,1007839.3534251262,1981239.9037892856,POINT (1007839.3534251262 1981239.9037892856)
2025-08,2025,8,Q3,백운역,일반역,189824,181315,371139,37.483301,126.707179,929906.3041408283,1942968.8137879223,POINT (929906.3041408283 1942968.8137879223)
2025-08,2025,8,Q3,버티고개,일반역,60141,60486,120627,37.547933,127.006948,956446.8308899819,1949958.3624013518,POINT (956446.8308899819 1949958.3624013518)
2025-08,2025,8,Q3,별내역,환승역,68908,61278,130186,37.642221,127.127208,967111.4259197259,1960370.2305953067,POINT (967111.4259197259 1960370.2305953067)
2025-08,2025,8,Q3,병점역,일반역,403334,403440,806774,37.206821,127.033268,958584.6462451733,1912103.081464906,POINT (958584.6462451733 1912103.081464906)
2025-08,2025,8,Q3,보라매,일반역,299439,293920,593359,37.499916,126.920112,948743.3705573162,1944674.9077988362,POINT (948743.3705573162 1944674.9077988362)
2025-08,2025,8,Q3,보라매공원,일반역,68795,74307,143102,37.495225405,126.918258811,948576.348205447,1944155.524890373,POINT (948576.348205447 1944155.524890373)
2025-08,2025,8,Q3,보라매병원,일반역,218892,227490,446382,37.4929607,126.923886,949072.2363518643,1943901.2100017134,POINT (949072.2363518643 1943901.2100017134)
2025-08,2025,8,Q3,보문,일반역,267478,250081,517559,37.585293,127.019377,957565.9375553579,1954097.578816209,POINT (957565.9375553579 1954097.578816209)
2025-08,2025,8,Q3,보산역,일반역,45072,41821,86893,37.914268,127.057134,961072.2305126927,1990580.372993795,POINT (961072.2305126927 1990580.372993795)
2025-08,2025,8,Q3,보정역,일반역,64854,58626,123480,37.31274,127.108219,965284.0825274967,1923823.479886037,POINT (965284.0825274967 1923823.479886037)
2025-08,2025,8,Q3,복정,환승역,253482,217655,471137,37.471016,127.126746,966995.2420753841,1941376.1704405507,POINT (966995.2420753841 1941376.1704405507)
2025-08,2025,8,Q3,봉은사,일반역,643934,667622,1311556,37.514219,127.060245,961137.2952371715,1946194.6376021514,POINT (961137.2952371715 1946194.6376021514)
2025-08,2025,8,Q3,봉천,일반역,684076,640889,1324965,37.482416,126.941696,950639.6936831169,1942721.8540851255,POINT (950639.6936831169 1942721.8540851255)
2025-08,2025,8,Q3,봉화산(서울의료원),일반역,227315,214476,441791,37.617429,127.0912326,963925.5980865712,1957632.8825629565,POINT (963925.5980865712 1957632.8825629565)
2025-08,2025,8,Q3,부개역,일반역,228085,212478,440563,37.488479,126.740549,932861.2428293427,1943518.9650978993,POINT (932861.2428293427 1943518.9650978993)
2025-08,2025,8,Q3,부천역,일반역,871038,874909,1745947,37.484066,126.782779,936590.8802993213,1943000.0850563943,POINT (936590.8802993213 1943000.0850563943)
2025-08,2025,8,Q3,부천종합운동장역,환승역,76480,64811,141291,37.505852,126.797498,937910.2360321146,1945407.3151818218,POINT (937910.2360321146 1945407.3151818218)
2025-08,2025,8,Q3,부평역,환승역,843038,884636,1727674,37.489457,126.724584,931450.7391299529,1943638.9754682176,POINT (931450.7391299529 1943638.9754682176)
2025-08,2025,8,Q3,북한산보국문,일반역,161819,152156,313975,37.61233,127.00816,956591.2966548826,1957102.3402350931,POINT (956591.2966548826 1957102.3402350931)
2025-08,2025,8,Q3,북한산우이,일반역,96933,94979,191912,37.66284,127.01272,957022.8590648025,1962704.1372647225,POINT (957022.8590648025 1962704.1372647225)
2025-08,2025,8,Q3,불광,환승역,598501,616578,1215079,37.610154,126.930183,949707.7004314235,1956899.8368225582,POINT (949707.7004314235 1956899.8368225582)
2025-08,2025,8,Q3,불암산,일반역,267520,235227,502747,37.67009,127.079004,962872.6186139927,1963480.1861060748,POINT (962872.6186139927 1963480.1861060748)
2025-08,2025,8,Q3,사가정,일반역,430398,431304,861702,37.580912,127.088502,963666.8636430219,1953582.5478447857,POINT (963666.8636430219 1953582.5478447857)
2025-08,2025,8,Q3,사당,환승역,1865170,1897297,3762467,37.476536,126.981631,954166.828422214,1942049.31917179,POINT (954166.828422214 1942049.31917179)
2025-08,2025,8,Q3,사릉역,일반역,55085,53519,108604,37.651145,127.176839,971493.4114374699,1961344.0703927008,POINT (971493.4114374699 1961344.0703927008)
2025-08,2025,8,Q3,사평,일반역,114433,110976,225409,37.504161,127.015219,957152.4158102431,1945098.3147744152,POINT (957152.4158102431 1945098.3147744152)
2025-08,2025,8,Q3,산성,일반역,165039,169567,334606,37.456886,127.149927,969039.18879186,1939800.6813708541,POINT (969039.18879186 1939800.6813708541)
2025-08,2025,8,Q3,삼각지(전쟁기념관),환승역,422483,432722,855205,37.534457,126.972992,953438.9665634868,1948479.5448526612,POINT (953438.9665634868 1948479.5448526612)
2025-08,2025,8,Q3,삼성(무역센터),일반역,1489475,1493329,2982804,37.508827,127.063203,961395.9284661382,1945595.21145871,POINT (961395.9284661382 1945595.21145871)
2025-08,2025,8,Q3,삼성중앙,일반역,210466,217683,428149,37.513011,127.053282,960521.3107566303,1946063.5163967353,POINT (960521.3107566303 1946063.5163967353)
2025-08,2025,8,Q3,삼양,일반역,68432,71692,140124,37.62706,127.01817,957483.1516279903,1958731.9918749775,POINT (957483.1516279903 1958731.9918749775)
2025-08,2025,8,Q3,삼양사거리,일반역,73937,72107,146044,37.62144,127.02049,957684.684774446,1958107.4268981672,POINT (957684.684774446 1958107.4268981672)
2025-08,2025,8,Q3,삼전,일반역,232027,219723,451750,37.504531,127.087211,963515.6720687804,1945109.0193541266,POINT (963515.6720687804 1945109.0193541266)
2025-08,2025,8,Q3,상갈역,일반역,135775,130976,266751,37.261797,127.108718,965304.9173573585,1918171.714138967,POINT (965304.9173573585 1918171.714138967)
2025-08,2025,8,Q3,상계,일반역,524883,491593,1016476,37.660576,127.073199,962355.8721200876,1962426.9553531383,POINT (962355.8721200876 1962426.9553531383)
2025-08,2025,8,Q3,상도,일반역,314370,301387,615757,37.50279,126.947949,951205.7895401043,1944978.9642612764,POINT (951205.7895401043 1944978.9642612764)
2025-08,2025,8,Q3,상봉,환승역,643159,623856,1267015,37.595673,127.085708,963427.3901035192,1955221.2920567398,POINT (963427.3901035192 1955221.2920567398)
2025-08,2025,8,Q3,상수,일반역,291944,327792,619736,37.547704,126.92292,949024.099816009,1949975.2007081907,POINT (949024.099816009 1949975.2007081907)
2025-08,2025,8,Q3,상왕십리,일반역,387882,382120,770002,37.564444,127.029322,958432.3963207683,1951780.0399452953,POINT (958432.3963207683 1951780.0399452953)
2025-08,2025,8,Q3,상월곡(한국과학기술연구원),일반역,171173,152866,324039,37.606392,127.048509,960149.2612121936,1956425.653108999,POINT (960149.2612121936 1956425.653108999)
2025-08,2025,8,Q3,상일동,일반역,386477,367609,754086,37.556714,127.166381,970533.6662229225,1950870.644945223,POINT (970533.6662229225 1950870.644945223)
2025-08,2025,8,Q3,상천역,일반역,8615,8015,16630,37.770305,127.4542,995966.3725784498,1974516.3485262587,POINT (995966.3725784498 1974516.3485262587)
2025-08,2025,8,Q3,새절(신사),일반역,333328,312433,645761,37.591148,126.913613,948232.0439761004,1954800.202236602,POINT (948232.0439761004 1954800.202236602)
2025-08,2025,8,Q3,샛강,환승역,245596,256366,501962,37.5173,126.9284,949487.6737497604,1946599.0810304445,POINT (949487.6737497604 1946599.0810304445)
2025-08,2025,8,Q3,서강대역,일반역,59138,57390,116528,37.552132,126.935389,950128.498825684,1950459.7771422951,POINT (950128.498825684 1950459.7771422951)
2025-08,2025,8,Q3,서대문,일반역,491601,494472,986073,37.565812,126.966639,952897.4126664366,1951961.3845506548,POINT (952897.4126664366 1951961.3845506548)
2025-08,2025,8,Q3,서동탄역,일반역,39037,33154,72191,37.195675,127.051893,960231.4933656654,1910858.5884593655,POINT (960231.4933656654 1910858.5884593655)
2025-08,2025,8,Q3,서빙고역,일반역,63874,59776,123650,37.51961,126.988358,954787.5984988795,1946824.8578184703,POINT (954787.5984988795 1946824.8578184703)
2025-08,2025,8,Q3,서울대벤처타운,일반역,276593,253654,530247,37.47204068,126.933976556,949950.2837394094,1941574.853361465,POINT (949950.2837394094 1941574.853361465)
2025-08,2025,8,Q3,서울대입구(관악구청),일반역,1270849,1229879,2500728,37.481233,126.952745,951615.7936510493,1942584.872558793,POINT (951615.7936510493 1942584.872558793)
2025-08,2025,8,Q3,서울숲역,일반역,335501,344481,679982,37.543647,127.044686,959778.0889798887,1949466.0409909505,POINT (959778.0889798887 1949466.0409909505)
2025-08,2025,8,Q3,서울역,환승역,3271281,3243796,6515077,37.55585,126.972103,953373.7493582559,1950853.4256943162,POINT (953373.7493582559 1950853.4256943162)
2025-08,2025,8,Q3,서울지방병무청,일반역,90618,99326,189944,37.50604687,126.922783404,948983.6714691627,1945353.6405346107,POINT (948983.6714691627 1945353.6405346107)
2025-08,2025,8,Q3,서원,일반역,104910,91806,196716,37.47827336,126.933228219,949888.2744476221,1942266.7272778277,POINT (949888.2744476221 1942266.7272778277)
2025-08,2025,8,Q3,서정리역,일반역,226820,217843,444663,37.056459,127.052844,960243.142277629,1895414.0483764461,POINT (960243.142277629 1895414.0483764461)
2025-08,2025,8,Q3,서초,일반역,585681,566164,1151845,37.49191,127.007685,956479.4062199495,1943742.6007444386,POINT (956479.4062199495 1943742.6007444386)
2025-08,2025,8,Q3,서현역,일반역,649190,662762,1311952,37.384931,127.123249,966647.8531198378,1931826.9665677035,POINT (966647.8531198378 1931826.9665677035)
2025-08,2025,8,Q3,석계,환승역,528290,555564,1083854,37.614937,127.065922,961690.6064078169,1957366.4344851687,POINT (961690.6064078169 1957366.4344851687)
2025-08,2025,8,Q3,석수역,일반역,213314,195479,408793,37.435161,126.902233,947117.4247980706,1937500.6412898186,POINT (947117.4247980706 1937500.6412898186)
2025-08,2025,8,Q3,석촌,일반역,509962,517722,1027684,37.505396,127.106995,965264.6876924058,1945197.4991542632,POINT (965264.6876924058 1945197.4991542632)
2025-08,2025,8,Q3,석촌고분,일반역,203071,198472,401543,37.502439,127.096611,964345.4992235429,1944873.3229117198,POINT (964345.4992235429 1944873.3229117198)
2025-08,2025,8,Q3,선릉,환승역,1833980,1805864,3639844,37.504477,127.048974,960136.0512203473,1945118.5391412848,POINT (960136.0512203473 1945118.5391412848)
2025-08,2025,8,Q3,선유도,일반역,236160,219293,455453,37.537778,126.893889,946452.5463925472,1948890.0973281972,POINT (946452.5463925472 1948890.0973281972)
2025-08,2025,8,Q3,선정릉역,환승역,452599,475141,927740,37.510775,127.043717,959674.7965806696,1945819.5024588937,POINT (959674.7965806696 1945819.5024588937)
2025-08,2025,8,Q3,성균관대역,일반역,395411,386322,781733,37.300344,126.970861,953104.9406335206,1922507.5584753333,POINT (953104.9406335206 1922507.5584753333)
2025-08,2025,8,Q3,성남역,환승역,36301,31201,67502,37.394722,127.119444,966315.3925724336,1932914.5436655714,POINT (966315.3925724336 1932914.5436655714)
2025-08,2025,8,Q3,성수,일반역,1425958,1538279,2964237,37.544628,127.055983,960776.5721019367,1949570.1046124678,POINT (960776.5721019367 1949570.1046124678)
2025-08,2025,8,Q3,성신여대입구(돈암),일반역,693490,688701,1382191,37.592882,127.016908,957352.2794327051,1954940.661218762,POINT (957352.2794327051 1954940.661218762)
2025-08,2025,8,Q3,성환역,일반역,105463,103678,209141,36.915781,127.127007,966775.9171185475,1879779.6854318874,POINT (966775.9171185475 1879779.6854318874)
2025-08,2025,8,Q3,세류역,일반역,94934,88285,183219,37.244102,127.013772,956875.8956479655,1916247.681787723,POINT (956875.8956479655 1916247.681787723)
2025-08,2025,8,Q3,세마역,일반역,88675,83875,172550,37.187288,127.043279,959462.5321430869,1909931.8024462806,POINT (959462.5321430869 1909931.8024462806)
2025-08,2025,8,Q3,소사역,환승역,200674,190752,391426,37.482755,126.795654,937728.079106611,1942846.0431141304,POINT (937728.079106611 1942846.0431141304)
2025-08,2025,8,Q3,소요산역,일반역,69762,70090,139852,37.948608,127.061007,961430.6129465074,1994388.840530098,POINT (961430.6129465074 1994388.840530098)
2025-08,2025,8,Q3,솔밭공원,일반역,73870,70957,144827,37.65607,127.01326,957066.5877272453,1961952.78093663,POINT (957066.5877272453 1961952.78093663)
2025-08,2025,8,Q3,솔샘,일반역,157309,147728,305037,37.62037,127.01357,957073.3966026346,1957991.8571273854,POINT (957073.3966026346 1957991.8571273854)
2025-08,2025,8,Q3,송내역,일반역,677405,666941,1344346,37.487626,126.753045,933965.2089671438,1943415.4901948737,POINT (933965.2089671438 1943415.4901948737)
2025-08,2025,8,Q3,송정,일반역,173933,163904,337837,37.561201,126.812052,939241.5106744725,1951538.5260162032,POINT (939241.5106744725 1951538.5260162032)
2025-08,2025,8,Q3,송탄역,일반역,126655,122030,248685,37.075376,127.054397,960391.0584739317,1897511.9653259348,POINT (960391.0584739317 1897511.9653259348)
2025-08,2025,8,Q3,송파,일반역,265054,260070,525124,37.49978,127.11212,965715.0890436817,1944572.5619097077,POINT (965715.0890436817 1944572.5619097077)
2025-08,2025,8,Q3,송파나루,일반역,170946,185227,356173,37.51055,127.112451,965749.2671090073,1945767.3018282526,POINT (965749.2671090073 1945767.3018282526)
2025-08,2025,8,Q3,수내역,일반역,351778,350867,702645,37.378435,127.114216,965845.2512153457,1931109.5242008485,POINT (965845.2512153457 1931109.5242008485)
2025-08,2025,8,Q3,수락산,일반역,351627,351508,703135,37.677804,127.055314,960787.4611702929,1964345.6749099288,POINT (960787.4611702929 1964345.6749099288)
2025-08,2025,8,Q3,수색역,일반역,81293,82979,164272,37.580855,126.895681,946641.592759673,1953668.27166145,POINT (946641.592759673 1953668.27166145)
2025-08,2025,8,Q3,수서,환승역,989282,1011486,2000768,37.4875,127.101924,964808.0941849197,1943213.9421363526,POINT (964808.0941849197 1943213.9421363526)
2025-08,2025,8,Q3,수원시청역,일반역,381780,411226,793006,37.261941,127.030736,958390.2729624308,1918219.1298129505,POINT (958390.2729624308 1918219.1298129505)
2025-08,2025,8,Q3,수원역,환승역,1368995,1407766,2776761,37.266162,126.999821,955651.4911787105,1918701.4463385965,POINT (955651.4911787105 1918701.4463385965)
2025-08,2025,8,Q3,수유(강북구청),일반역,927036,930178,1857214,37.637727,127.025371,958124.5603162321,1959912.2160105193,POINT (958124.5603162321 1959912.2160105193)
2025-08,2025,8,Q3,수진,일반역,156169,142366,298535,37.437575,127.140936,968235.8493249143,1937661.2688458036,POINT (968235.8493249143 1937661.2688458036)
2025-08,2025,8,Q3,숙대입구(갈월),일반역,402469,394913,797382,37.5447834,126.9721,953366.5898260056,1949625.6453173873,POINT (953366.5898260056 1949625.6453173873)
2025-08,2025,8,Q3,숭실대입구(살피재),일반역,324763,325539,650302,37.496258,126.953649,951705.3934383359,1944251.3382533567,POINT (951705.3934383359 1944251.3382533567)
2025-08,2025,8,Q3,시청,환승역,1415262,1364281,2779543,37.565211,126.977207,953830.3378695835,1951889.4620754877,POINT (953830.3378695835 1951889.4620754877)
2025-08,2025,8,Q3,신갈역,일반역,123124,121088,244212,37.286127,127.111311,965545.9299916559,1920869.9143596427,POINT (965545.9299916559 1920869.9143596427)
2025-08,2025,8,Q3,신금호,일반역,166137,175816,341953,37.554504,127.020403,957639.0890616253,1950681.2312780006,POINT (957639.0890616253 1950681.2312780006)
2025-08,2025,8,Q3,신길,환승역,363417,342559,705976,37.51763,126.914886,948293.657759528,1946643.0344515627,POINT (948293.657759528 1946643.0344515627)
2025-08,2025,8,Q3,신내,일반역,75780,71028,146808,37.612571,127.104326,965078.8453914558,1957088.9579421827,POINT (965078.8453914558 1957088.9579421827)
2025-08,2025,8,Q3,신논현,환승역,890393,903683,1794076,37.504444,127.024417,957965.5487247277,1945125.5636588999,POINT (957965.5487247277 1945125.5636588999)
2025-08,2025,8,Q3,신답,일반역,43221,48965,92186,37.569847,127.047048,960000.7537182604,1952371.7819691114,POINT (960000.7537182604 1952371.7819691114)
2025-08,2025,8,Q3,신당,환승역,638441,661921,1300362,37.565675,127.0194259,957559.122196659,1951921.0362633383,POINT (957559.122196659 1951921.0362633383)
2025-08,2025,8,Q3,신대방,일반역,688561,653933,1342494,37.487604,126.913479,948148.5593293507,1943312.5978278755,POINT (948148.5593293507 1943312.5978278755)
2025-08,2025,8,Q3,신대방삼거리,일반역,408174,391723,799897,37.499717,126.928218,949459.7366314724,1944648.4461056213,POINT (949459.7366314724 1944648.4461056213)
2025-08,2025,8,Q3,신도림,환승역,1443677,1403885,2847562,37.508815,126.891222,946196.1294212438,1945678.3276716815,POINT (946196.1294212438 1945678.3276716815)
2025-08,2025,8,Q3,신림,일반역,1614390,1591693,3206083,37.484216,126.929573,949569.0858648157,1942927.977471471,POINT (949569.0858648157 1942927.977471471)
2025-08,2025,8,Q3,신목동,일반역,121132,107915,229047,37.544167,126.883056,945500.1360024866,1949605.1494868211,POINT (945500.1360024866 1949605.1494868211)
2025-08,2025,8,Q3,신반포,일반역,127252,124410,251662,37.505933,127.004044,956165.738178124,1945300.053941645,POINT (956165.738178124 1945300.053941645)
2025-08,2025,8,Q3,신방화,일반역,189163,185556,374719,37.5675,126.816667,939654.1868133055,1952234.4006958771,POINT (939654.1868133055 1952234.4006958771)
2025-08,2025,8,Q3,신사,일반역,721550,759658,1481208,37.516438,127.020247,957603.7651922586,1946458.0950235503,POINT (957603.7651922586 1946458.0950235503)
2025-08,2025,8,Q3,신설동,환승역,565203,543057,1108260,37.576117,127.02471,958031.6388365318,1953077.1503338958,POINT (958031.6388365318 1953077.1503338958)
2025-08,2025,8,Q3,신용산,일반역,611317,671959,1283276,37.52919,126.96858,953045.8626425508,1947897.3938318784,POINT (953045.8626425508 1947897.3938318784)
2025-08,2025,8,Q3,신원역,일반역,5202,4603,9805,37.525921,127.372745,988755.8080918607,1947409.678341836,POINT (988755.8080918607 1947409.678341836)
2025-08,2025,8,Q3,신이문역,일반역,221632,207842,429474,37.601829,127.067347,961809.6681391147,1955911.58028641,POINT (961809.6681391147 1955911.58028641)
2025-08,2025,8,Q3,신정(은행정),일반역,358553,301531,660084,37.525001,126.856176,943111.0159341063,1947494.6962601985,POINT (943111.0159341063 1947494.6962601985)
2025-08,2025,8,Q3,신정네거리,일반역,271318,278175,549493,37.520218,126.852849,942813.3846403724,1946966.0641633002,POINT (942813.3846403724 1946966.0641633002)
2025-08,2025,8,Q3,신촌(지하),일반역,1050050,1069332,2119382,37.555153,126.93689,950263.0894985739,1950794.1468528486,POINT (950263.0894985739 1950794.1468528486)
2025-08,2025,8,Q3,신풍,일반역,316457,298870,615327,37.500107,126.909806,947832.5419012055,1944701.7608592443,POINT (947832.5419012055 1944701.7608592443)
2025-08,2025,8,Q3,신흥,일반역,149275,151781,301056,37.440952,127.14759,968825.8900360749,1938033.6984237798,POINT (968825.8900360749 1938033.6984237798)
2025-08,2025,8,Q3,쌍문,일반역,786059,730455,1516514,37.648274,127.034381,958925.3045599085,1961078.3831490665,POINT (958925.3045599085 1961078.3831490665)
2025-08,2025,8,Q3,아신역,일반역,16268,16234,32502,37.513954,127.443238,994983.7361964982,1946075.9304046268,POINT (994983.7361964982 1946075.9304046268)
2025-08,2025,8,Q3,아차산(어린이대공원후문),일반역,394335,388057,782392,37.552005,127.089609,963750.6010493174,1950375.0438253647,POINT (963750.6010493174 1950375.0438253647)
2025-08,2025,8,Q3,아현,일반역,290430,271630,562060,37.557407,126.956079,951959.425935813,1951034.2363532488,POINT (951959.425935813 1951034.2363532488)
2025-08,2025,8,Q3,안국,일반역,706823,734155,1440978,37.576562,126.98547,954566.9730346311,1953144.7728506722,POINT (954566.9730346311 1953144.7728506722)
2025-08,2025,8,Q3,안암(고대병원앞),일반역,292860,287791,580651,37.586261,127.02903,958418.7415484396,1954200.656895825,POINT (958418.7415484396 1954200.656895825)
2025-08,2025,8,Q3,안양역,일반역,600781,590840,1191621,37.401929,126.922647,948900.8287721516,1933802.5388407388,POINT (948900.8287721516 1933802.5388407388)
2025-08,2025,8,Q3,암사,일반역,438734,408837,847571,37.550127,127.127521,967098.5148780438,1950152.7466521515,POINT (967098.5148780438 1950152.7466521515)
2025-08,2025,8,Q3,암사역사공원,일반역,177502,154598,332100,37.557167,127.137556,967987.9321906588,1950930.3292896056,POINT (967987.9321906588 1950930.3292896056)
2025-08,2025,8,Q3,압구정,일반역,824438,878228,1702666,37.526169,127.028502,958338.6829345328,1947534.0033045376,POINT (958338.6829345328 1947534.0033045376)
2025-08,2025,8,Q3,압구정로데오역,일반역,527815,580628,1108443,37.527385,127.040555,959404.3447227894,1947663.6409880233,POINT (959404.3447227894 1947663.6409880233)
2025-08,2025,8,Q3,애오개,일반역,172389,166854,339243,37.553592,126.956733,952014.7431844656,1950610.6471817596,POINT (952014.7431844656 1950610.6471817596)
2025-08,2025,8,Q3,야당역,일반역,211432,215250,426682,37.712749,126.761535,934912.2080966992,1968386.2692765305,POINT (934912.2080966992 1968386.2692765305)
2025-08,2025,8,Q3,야탑역,일반역,674332,711986,1386318,37.41132,127.128661,967138.4801754515,1934752.6985596458,POINT (967138.4801754515 1934752.6985596458)
2025-08,2025,8,Q3,약수,환승역,445346,434462,879808,37.554554,127.010858,956796.0404680107,1950691.1227865175,POINT (956796.0404680107 1950691.1227865175)
2025-08,2025,8,Q3,양수역,일반역,56331,55701,112032,37.545998,127.328948,984889.9746120438,1949643.22633259,POINT (984889.9746120438 1949643.22633259)
2025-08,2025,8,Q3,양원역,일반역,83376,81610,164986,36.963729,129.091321,1141661.800416557,1886216.7988369975,POINT (1141661.800416557 1886216.7988369975)
2025-08,2025,8,Q3,양재(서초구청),환승역,951670,1013437,1965107,37.48458,127.03423,958821.9719042808,1942917.444072429,POINT (958821.9719042808 1942917.444072429)
2025-08,2025,8,Q3,양정역,일반역,14599,12346,26945,37.604269,127.194602,973043.3957767567,1956138.1411091604,POINT (973043.3957767567 1956138.1411091604)
2025-08,2025,8,Q3,양주역,일반역,196826,189684,386510,37.774281,127.044719,959905.2311249019,1975054.0699211517,POINT (959905.2311249019 1975054.0699211517)
2025-08,2025,8,Q3,양천구청,일반역,175618,184524,360142,37.5123294,126.865593,943933.640616602,1946083.1946603644,POINT (943933.640616602 1946083.1946603644)
2025-08,2025,8,Q3,양천향교,일반역,285189,291766,576955,37.568333,126.841389,941838.0842149963,1952311.229563417,POINT (941838.0842149963 1952311.229563417)
2025-08,2025,8,Q3,양평,일반역,314079,309621,623700,37.525614,126.886177,945762.4075913933,1947544.9831577549,POINT (945762.4075913933 1947544.9831577549)
2025-08,2025,8,Q3,어린이대공원(세종대),일반역,374035,365682,739717,37.547962,127.07465,962427.2528903809,1949932.3691778176,POINT (962427.2528903809 1949932.3691778176)
2025-08,2025,8,Q3,언주,일반역,310328,310290,620618,37.507287,127.033868,958802.4435328647,1945436.7971045265,POINT (958802.4435328647 1945436.7971045265)
2025-08,2025,8,Q3,여의나루,일반역,371797,417511,789308,37.527045,126.932807,949883.6428626828,1947677.8778646786,POINT (949883.6428626828 1947677.8778646786)
2025-08,2025,8,Q3,여의도,환승역,1567708,1573984,3141692,37.521678,126.924318,949129.9163308308,1947086.9954588814,POINT (949129.9163308308 1947086.9954588814)
2025-08,2025,8,Q3,역곡역,일반역,659108,662104,1321212,37.48514,126.811622,939141.7783331152,1943100.2038551767,POINT (939141.7783331152 1943100.2038551767)
2025-08,2025,8,Q3,역삼,일반역,1281178,1443291,2724469,37.500658,127.03643,959025.2560843565,1944700.2329723185,POINT (959025.2560843565 1944700.2329723185)
2025-08,2025,8,Q3,역촌,일반역,111090,126871,237961,37.60605,126.922764,949050.0910642303,1956448.5142169762,POINT (949050.0910642303 1956448.5142169762)
2025-08,2025,8,Q3,연신내,환승역,1009506,959299,1968805,37.619295,126.920959,948899.8348851276,1957918.9779995151,POINT (948899.8348851276 1957918.9779995151)
2025-08,2025,8,Q3,연천역,일반역,40523,39874,80397,38.100485,127.07368,962621.2907285324,2011234.9229359666,POINT (962621.2907285324 2011234.9229359666)
2025-08,2025,8,Q3,염창,일반역,483685,459150,942835,37.546944,126.874722,944765.9650181652,1949918.107916261,POINT (944765.9650181652 1949918.107916261)
2025-08,2025,8,Q3,영등포구청,환승역,726036,743398,1469434,37.525766,126.896627,946685.8900102131,1947555.8722485788,POINT (946685.8900102131 1947555.8722485788)
2025-08,2025,8,Q3,영등포시장,일반역,328970,326752,655722,37.52276,126.905143,947436.2628240443,1947217.5796786968,POINT (947436.2628240443 1947217.5796786968)
2025-08,2025,8,Q3,영등포역,일반역,1227877,1238188,2466065,37.515756,126.907411,947631.7786425631,1946439.2590963165,POINT (947631.7786425631 1946439.2590963165)
2025-08,2025,8,Q3,영종,일반역,128272,130603,258875,37.51209814,126.5242471,913765.957745857,1946315.676168914,POINT (913765.957745857 1946315.676168914)
2025-08,2025,8,Q3,영통역,일반역,241589,243165,484754,37.251521,127.071341,961985.5091102953,1917046.0643678473,POINT (961985.5091102953 1917046.0643678473)
2025-08,2025,8,Q3,오금,환승역,268924,253072,521996,37.502288,127.128344,967150.2408287843,1944845.0211835566,POINT (967150.2408287843 1944845.0211835566)
2025-08,2025,8,Q3,오류동역,일반역,309709,287663,597372,37.4944,126.844551,942060.1573795525,1944106.7713354824,POINT (942060.1573795525 1944106.7713354824)
2025-08,2025,8,Q3,오리역,일반역,292323,252745,545068,37.339832,127.108985,965364.3959583857,1926828.7870531124,POINT (965364.3959583857 1926828.7870531124)
2025-08,2025,8,Q3,오목교(목동운동장앞),일반역,576973,608829,1185802,37.524557,126.875049,944778.3448133146,1947434.1894020373,POINT (944778.3448133146 1947434.1894020373)
2025-08,2025,8,Q3,오빈역,일반역,8796,8940,17736,37.506061,127.474053,997706.7281195753,1945199.0616876208,POINT (997706.7281195753 1945199.0616876208)
2025-08,2025,8,Q3,오산대역,일반역,99397,91594,190991,37.169401,127.063081,961210.9755958166,1907939.1791582836,POINT (961210.9755958166 1907939.1791582836)
2025-08,2025,8,Q3,오산역,일반역,295363,293977,589340,37.145472,127.066708,961520.851204988,1905283.088623136,POINT (961520.851204988 1905283.088623136)
2025-08,2025,8,Q3,옥수,환승역,244876,251349,496225,37.541653,127.017303,957357.9563476443,1949256.884137731,POINT (957357.9563476443 1949256.884137731)
2025-08,2025,8,Q3,온수(성공회대입구),환승역,420967,387694,808661,37.492059,126.823294,940179.2088660647,1943860.3473393628,POINT (940179.2088660647 1943860.3473393628)
2025-08,2025,8,Q3,올림픽공원(한국체대),일반역,428165,416811,844976,37.516217,127.130957,967387.2589722864,1946389.4431814542,POINT (967387.2589722864 1946389.4431814542)
2025-08,2025,8,Q3,왕십리(성동구청),환승역,1027376,1029809,2057185,37.561289,127.0370615,959114.1846415541,1951426.6140921265,POINT (959114.1846415541 1951426.6140921265)
