,ROUTE_ID,노선명,순번,NODE_ID,ARS_ID,정류소명,X좌표,Y좌표
15702,100100344,7211,24,111000031,12119,연신내역,126.92256,37.617346
15703,100100185,1711,24,102000047,3141,용산꿈나무종합타운.원효로우체국,126.9669290534,37.5386139009
15704,107900001,성북13,24,107000184,8280,장위1동치안센터,127.046111,37.613943
15705,100100309,6632,24,115000040,16136,가양역8번출구.마포중고교,126.8541936005,37.5595591647
15706,100100099,652,24,115000040,16136,가양역8번출구.마포중고교,126.8541936005,37.5595591647
15707,117900008,금천01,24,117900125,18863,시흥사거리.대명시장,126.9018203929,37.4547643438
15708,100100038,201,24,221000245,39028,교문사거리(중),127.1290723728,37.6009043147
15709,100100312,6637,24,116000002,17002,신도림역,126.8884638807,37.509108047
15710,100100313,6638,24,116000134,17225,고척시장,126.861938,37.503852
15711,100100410,502,24,209000005,56071,평촌센텀퍼스트,126.9624577668,37.3715732668
15712,100100070,441,24,209000005,56071,평촌센텀퍼스트,126.9624577668,37.3715732668
15713,100100549,100,24,107000001,8001,길음2동주민센터,127.028209324,37.6069061871
15714,100100021,142,24,107000087,8177,성북구청.성북경찰서,127.017432,37.588152
15715,100100048,272,24,107000092,8182,보문동성당,127.0211155216,37.582398971
15716,100100083,540,24,209000142,56039,인덕원역3번출구,126.9771942761,37.4000884223
15717,114000003,8671,24,113000002,14002,마포역,126.9467854312,37.540277175
15718,119900021,동작12,24,119000106,20199,상도2동아이파크.포스코더샵아파트,126.9408309246,37.5014793109
15719,100100143,1127,24,109000165,10251,창동서울탁주앞,127.036931039,37.6375883927
15720,100100007,102,24,107000001,8001,길음2동주민센터,127.028209324,37.6069061871
15721,100100030,151,24,107000001,8001,길음2동주민센터,127.028209324,37.6069061871
15722,116000006,703,24,218000537,35003,양조장,126.8276919448,37.6574928707
15723,100100359,7728,24,218000537,35003,양조장,126.8276919448,37.6574928707
15724,100100564,320,24,106000115,7210,용마산하늘채아파트,127.086306987,37.5710236763
15725,100100129,1014,24,107000210,8306,성신여대입구역2번출구.돈암시장,127.0167719353,37.5917149004
15726,100100134,1114,24,107000252,8350,정릉초교,127.006424,37.618938
15727,100100153,1138,24,109000223,10311,태영데시앙아파트,127.0324449266,37.642384365
15728,107000005,9409,24,206000577,7552,화랑공원동편,127.1072511412,37.3969040175
15729,100100148,1132,24,110000336,11437,노원경찰서.혜성여고,127.0725259962,37.6420899031
15730,100100032,163,24,107000022,8112,청덕초교,127.00006,37.60863
15731,111000016,N75,24,112000107,13190,래미안루센티아.DMC쌍용,126.918536,37.575566
15732,100100360,7730,24,111000291,12381,녹번역,126.934225,37.600877
15733,100100001,01A,24,101000001,2001,명동성당.남대문세무서,126.9875299251,37.5649848069
15734,100100201,2224,24,104000112,5205,건국대학교앞,127.0748753929,37.5384461141
15735,103900003,성동01,24,103000053,4152,금호사거리,127.0259773298,37.5494639682
15736,123000013,N73,24,104000087,5180,건국대학교앞,127.075048,37.538743
15737,100100055,340,24,124000061,25161,천호역2번출구.현대백화점,127.123927,37.540348
15738,104000009,111,24,110000097,11197,수락산역4번출구,127.0551013061,37.6773540117
15739,100100354,7723,24,111000347,12442,아이파크709동앞,126.9266769344,37.64485753
15740,100100348,7711,24,113000100,14191,경성중고.홍대부속여중고입구,126.9172809899,37.5594093604
15741,100100191,2112,24,105000227,6314,장평중학교앞,127.070252,37.56496
15742,100100091,606,24,212000057,45002,여월휴먼시아4단지,126.7982165948,37.508757167
15743,100100358,7727,24,219000131,36664,일산동부경찰서(중),126.7694820554,37.6640560924
15744,100100204,2233,24,105000166,6252,장한평역3번출구,127.0654362294,37.5624370636
15745,100100613,3322,24,123000079,24168,송파구민회관.구의회,127.0947575704,37.5027059543
15746,100100437,771,24,218000093,35072,어울림마을7단지,126.8334343398,37.6542361103
15747,100100172,1165,24,108000138,9226,SK아파트.벽산아파트상가,127.0113418872,37.6199369055
15748,117000002,N51,24,118000041,19126,당산푸르지오아파트,126.905958,37.529032
15749,100100583,121,24,105000446,6019,청량리역환승센터,127.045721,37.580304
15750,100100279,5623,24,208000081,40061,미도아파트.메트로병원,126.9393738244,37.3784298837
15751,100100265,5531,24,208000001,57029,서안양우체국.국제나은병원,126.9259439774,37.3935968011
15752,100100574,541,24,209000044,56005,비산농협,126.9326723615,37.3978996488
15753,100100551,673,24,212000161,45632,덕산고.봉오대로사거리,126.7902189159,37.5318140206
15754,100100146,1130,24,110000200,11300,염광고등학교,127.0503112065,37.6275401275
15755,100100496,333,24,122000277,23381,일원본동주민센터,127.0847497652,37.4834885153
15756,115000007,654,24,115000082,16179,목동사거리,126.863608811,37.5316337661
15757,100100229,3417,24,123000071,24160,잠실우성4차현대아파트,127.0852075828,37.5052624454
15758,100100553,350,24,121000043,22119,서초청소년도서관,127.0285677747,37.4926733807
15759,109900010,노원15,24,109000056,10141,창동동아청솔아파트,127.049804,37.65668
15760,100100124,0017,24,102000155,3249,용산전자상가입구,126.9622225151,37.5345701678
15761,100100133,1113,24,107000153,8248,길음역9번출구,127.0259217322,37.605087769
15762,100100051,301,24,123000054,24143,종합운동장사거리,127.079682,37.51206
15763,100100171,1164,24,107000281,8380,길음뉴타운8단지,127.015877,37.60757
15764,124000036,345,24,123000055,24144,잠실종합운동장,127.0720732937,37.5111175337
15765,100100400,9707,24,218000338,35303,섬말다리,126.793676127,37.6318140905
15766,122000001,4435,24,121000209,22285,송동마을.서초힐스아파트,127.0179066267,37.459029969
15767,100100599,2311,24,106000150,7245,면목두산아파트2차,127.084642,37.580998
15768,100100221,3315,24,123000160,24250,오금공원앞,127.13297,37.499213
15769,100100186,2012,24,106000114,7209,용마산역,127.0863981576,37.5735061163
15770,100100341,7022,24,100000041,1136,하림각,126.9617068235,37.5981330665
15771,100100338,7018,24,100000042,1137,자하문터널입구.석파정,126.9636434993,37.5955935123
15772,100100131,1020,24,100000020,1115,경복궁역2번출구,126.9721994292,37.577040144
15773,100100579,3420,24,122000643,23500,학여울역,127.071451,37.497144
15774,100100080,505,24,117000001,18001,문성초등학교,126.8986660928,37.475363705
15775,110900009,노원02,24,110000151,11251,노원구청,127.0572410143,37.6542764042
15776,100100088,603,24,118000127,19212,선유도역.롯데웰푸드,126.8948754336,37.5371966691
15777,116900004,구로11,24,116000118,17208,대원주유소,126.8561852068,37.4873583985
15778,100100305,6628,24,118000033,19118,김안과병원,126.9030257176,37.5200710672
15779,113900013,마포08,24,113900295,14982,삼진제약,126.92683,37.553212
15780,121900006,서초11,24,121900128,22884,서초그랑자이정문,127.0259360761,37.4879626909
15781,100100352,7720,24,111000937,12028,녹번역,126.9350485981,37.6024349118
15782,108900002,강북02,24,108900232,9821,유진슈퍼,127.0132670716,37.63553896
15783,100100034,162,24,101000004,2004,서울역버스환승센터,126.9725924801,37.5554029828
15784,121900007,서초09,24,121900088,22532,강남역9번출구,127.0265475067,37.4977272396
15785,100100462,7715,24,111000092,12180,역말사거리,126.9155586421,37.6061494708
15786,100100364,7738,24,112000076,13159,서대문보건소별관.홍제폭포,126.9362856888,37.5826619393
15787,107000009,8111,24,100000069,1164,화정박물관,126.9648102665,37.6045038178
15788,112900001,서대문10,24,112900221,13866,백련사,126.9286278498,37.5849059393
15789,100100116,742,24,112000012,13012,연세대앞,126.935341,37.559959
15790,120900004,관악06,24,120900139,21862,제일교회입구,126.9221436863,37.4744767955
15791,100100020,141,24,105000088,6174,고려대역.고대앞삼거리,127.036872,37.588548
15792,100100016,110A고려대,24,103000014,4112,성동구청,127.035915,37.563127
15793,112900004,서대문03,24,112000071,13154,서대문자연사박물관입구,126.935406,37.575177
15794,100100158,1143,24,110000096,11196,수락산역3번출구,127.0555614524,37.6771708775
15795,100100215,3216,24,104000048,5141,군자역6번출구,127.0786346746,37.5551766839
15796,100100446,7025,24,112000416,13030,홍제삼거리.인왕산한신휴플러스,126.9478427379,37.585207045
15797,100100111,720,24,112000416,13030,홍제삼거리.인왕산한신휴플러스,126.9478427379,37.585207045
15798,104000006,242,24,103000109,4208,성수사거리.성수초등학교,127.064153,37.542825
15799,112900009,서대문05,24,112900133,13881,중앙여고,126.9556170486,37.562450459
15800,117900004,금천06,24,117000060,18146,독산고개,126.898463,37.475516
15801,117900005,금천08,24,117900117,18507,롯데캐슬1차서문.해가든아파트,126.892449,37.460088
15802,100100154,1139,24,110000094,11194,두산아파트.도심공항수락터미널,127.053177,37.678717
15803,100100421,6014,24,167010604,41997,노오지JC(가상),126.7535756822,37.5704913424
15804,100100391,9404,24,121000006,22006,뱅뱅사거리,127.033097,37.486653
15805,100100538,6018,24,168011111,42994,신공항TG(가상),126.6647190353,37.5699088357
15806,100100027,148,24,103000122,4223,뚝섬서울숲,127.036397,37.545672
15807,100100506,6006,24,168000692,90617,북인천IC,126.6064444917,37.5528517607
15808,100100419,6012,24,168000692,90617,북인천IC,126.6064444917,37.5528517607
15809,100100593,N13,24,107000125,8215,한국예술종합학교,127.0618293174,37.6056471604
15810,100100043,261,24,105000042,6126,외대앞,127.0596059335,37.5956282146
15811,100100423,6016,24,167010604,41997,노오지JC(가상),126.7535756822,37.5704913424
15812,100100418,6011,24,167010604,41997,노오지JC(가상),126.7535756822,37.5704913424
15813,104000010,2416,24,104000002,5002,군자교입구,127.0749002776,37.5587937258
15814,100100226,3414,24,122000093,23196,강남경찰서.강남운전면허시험장,127.0659088469,37.5098983164
15815,100100044,262,24,105000149,6235,국민은행장안동지점,127.073497,37.572362
15816,100100181,1224,24,110000345,11446,한천중학교,127.0734430848,37.6309420546
15817,100100156,1141,24,110000016,11116,서울생활사박물관.농협앞,127.077998,37.618683
15818,100100316,6642,24,115000133,16230,가양2단지성지아파트.동양고등학교,126.847348,37.569643
15819,100100049,273,24,105000190,6276,국방연구원,127.041182,37.591413
15820,100100132,1111,24,107000204,8300,고려대이공대.고대병원,127.02588,37.586431
15821,100100329,6657,24,115000132,16229,가양2단지성지아파트.동양고등학교,126.846542,37.569627
15822,100100155,1140,24,110000313,11414,은행사거리,127.076862,37.64989
15823,100100157,1142,24,110000295,11396,중계주공4단지,127.07801,37.655012
15824,100100407,240,24,106000085,7179,사가정역2번출구,127.0884337896,37.5812242521
15825,108000001,8551,24,120000007,21106,봉천역.관악초등학교,126.943153,37.48244
15826,100100082,507,24,118000206,19294,대림3동주민센터,126.898808,37.497847
15827,100100142,1126,24,109000036,10119,함석헌기념관.정의여중고,127.0373872846,37.6526308865
15828,100100144,1128,24,108000184,9272,수유역.강북구청,127.0260514034,37.6386311446
15829,120900011,관악02-1,24,120000175,21277,유전공학연구소.반도체공동연구소,126.9539020813,37.4540103657
15830,108000002,1167,24,110000313,11414,은행사거리,127.076862,37.64989
15831,100100253,5516,24,120000046,21147,서원역1번출구.신관중학교,126.9323856945,37.4786498144
15832,110000009,2155,24,110000016,11116,서울생활사박물관.농협앞,127.077998,37.618683
15833,100100273,5616,24,120000108,21210,난우중학교입구,126.92054078,37.4666919669
15834,100100193,2114,24,110000183,11283,석계역1번출구.A,127.065197,37.61493
15835,100100251,5513,24,120000144,21246,벽산아파트.적십자남부봉사관,126.946158,37.493053
15836,112900005,서대문13,24,112900209,13755,우리은행홍제동지점,126.9451782303,37.5917792198
15837,100100178,1221,24,106000185,7280,신내9단지아파트.서울의료원,127.0966220017,37.612626142
15838,100100255,5519,24,120000047,21148,신림사거리,126.9300715056,37.4819257882
15839,100100224,3412,24,124000082,25182,길동자연생태공원,127.1525922642,37.539039881
15840,124000038,342,24,124000099,25204,보훈회관,127.1452995611,37.5264562493
15841,100100149,1133,24,109000195,10283,한승미메이드아파트,127.043506,37.633177
15842,124000040,8332,24,124000079,25179,강동아트센터.강동경희대병원후문,127.156446,37.551068
15843,100100147,1131,24,110000398,11501,월계미륭아파트,127.068042,37.624038
15844,100100260,5524,24,120000088,21190,은천교,126.9358192432,37.4862741791
15845,122900001,강남07,24,122900034,23918,양재역4번출구,127.0368399956,37.4850648693
15846,110900003,노원05,24,110000135,11235,상신교회,127.070903,37.661425
15847,115000005,6648,24,114000239,15343,국민은행신월동지점,126.8296038629,37.5362149282
15848,100100264,5530,24,208000064,57001,대동문고.댕리단길,126.9195223006,37.4013533427
15849,116000005,8561,24,119000303,21160,당곡역.당곡사거리.롯데백화점,126.9270746638,37.4910041432
15850,107900012,성북06,24,107900233,8917,대동슈퍼,127.0058854907,37.6111778561
15851,100100299,6617,24,114000093,15196,목동12단지,126.8603283424,37.5141819623
15852,100100440,700,24,218000145,35632,서정마을(중),126.8512979632,37.6157410423
15853,124000008,7719,24,111000215,12305,응암시장,126.9179795859,37.5943144974
15854,117900006,금천02,24,117900066,18572,꿈나래어린이집,126.8972130692,37.4548280098
15855,100100258,5522B호암,24,120000115,21217,신일교회앞.도깨비시장,126.916574,37.475399
15856,100100090,605,24,115000004,16004,등촌역.강서보건소,126.8675998318,37.5494106214
15857,100100289,6211,24,118000141,19226,신길1동새마을금고,126.9200351486,37.5136409433
15858,100100357,7726,24,113000432,14335,월드컵파크9.10.11.12단지,126.879965,37.584397
15859,100100087,602,24,115000004,16004,등촌역.강서보건소,126.8675998318,37.5494106214
15860,100100301,6623,24,115000004,16004,등촌역.강서보건소,126.8675998318,37.5494106214
15861,100100331,6714,24,115000004,16004,등촌역.강서보건소,126.8675998318,37.5494106214
15862,100100588,N62,24,115000004,16004,등촌역.강서보건소,126.8675998318,37.5494106214
15863,100100093,640,24,119000007,20007,현대아파트,126.931437,37.513174
15864,100100110,710,24,100000159,1256,원남동사거리,126.998113,37.575761
15865,119900009,동작08,24,119900134,20856,본동시장,126.9519737943,37.5122399144
15866,119900011,동작11,24,119900229,20938,장성교회,126.939904,37.507439
15867,119900013,동작02,24,119900136,20854,명창빌딩,126.936506677,37.504496659
15868,119900012,동작14,24,119900140,20848,테니스장앞,126.9593670537,37.4981116101
15869,119900024,동작21,24,119900092,20910,은로초등학교,126.9607814881,37.5032573835
15870,100100062,401,24,122000386,23509,총회회관.휘문고입구,127.066098,37.504156
15871,119900008,동작19,24,119900214,20954,보문사,126.938645622,37.4961202394
15872,100100347,7613,24,112000100,13183,DMC래미안e편한세상2.4단지,126.9109918398,37.576740896
15873,100100117,752,24,102000004,3004,신용산역,126.9666192358,37.527920489
15874,100100565,750B,24,102000002,3002,한강대교북단.LG유플러스,126.9631848403,37.5243060629
15875,100100057,360,24,121000014,22014,논현역,127.023728,37.506367
15876,100100081,506,24,120000160,21262,관악우체국.에이치플러스양지병원,126.9331482652,37.4844524654
15877,100100237,4318,24,122000086,23189,봉은사.삼성1파출소앞,127.0594353837,37.5149677625
15878,100100210,2413,24,122000330,23438,삼성역3번출구,127.063711,37.507158
15879,100100211,2415,24,122000121,23224,농협대치지점,127.0611545494,37.4979369667
15880,100100349,7713,24,112000103,13186,북가좌삼호.DMC아이파크아파트,126.913058,37.57553
15881,100100071,461,24,122000130,23233,은마아파트,127.0628615031,37.4955959062
15882,100100438,3011,24,122000130,23233,은마아파트,127.0628615031,37.4955959062
15883,107900008,성북01,24,107900251,8986,스카이프라자앞.111동앞,127.010411688,37.5945110389
15884,107000004,8003,24,100900155,1842,김종영미술관,126.9781122953,37.6132637884
15885,100100294,6514,24,118000133,19218,양평동한솔아파트,126.89034721,37.5439165302
15886,119900023,동작05-1,24,119000114,20207,신대방역,126.911921,37.487296
15887,117900003,금천03,24,117900019,18803,구립가산도서관.두산위브아파트,126.8923053067,37.4736405707
15888,100100586,N26,24,118000129,19214,양평한신아파트.선유도공원입구,126.8944278421,37.5416485864
15889,100100089,604,24,113000421,14061,동교동삼거리,126.928546,37.558069
15890,100100598,2115,24,106000327,7427,중화2동체육공원,127.0736950143,37.6003626826
15891,100100383,8541,24,121000533,22027,이수역,126.9820742447,37.4823316953
15892,120900001,동작13,24,119900162,20819,강남교회.오거리,126.9449289949,37.5102778468
15893,107000002,343,24,122000386,23509,총회회관.휘문고입구,127.066098,37.504156
15894,119900007,동작01,24,119000007,20007,현대아파트,126.931437,37.513174
15895,118900005,영등포03,24,118900001,19501,당산역11번출구,126.9013080631,37.5333218119
15896,111900009,은평09,24,111900145,12850,현대아파트입구,126.9065349731,37.6134594849
15897,109900002,도봉07,24,109900041,10779,신일라이프아파트,127.0298771931,37.6509462068
15898,108900004,강북09,24,108900060,9805,금강산병원.전자공단,127.0337455976,37.6344085277
15899,108900001,강북11,24,108900180,9812,번동5거리.북부노동지청,127.0340110218,37.6350464176
15900,108900003,강북03,24,108900051,9820,수연슈퍼,127.011384,37.627803
15901,108900006,강북01,24,108900235,9822,가오리,127.0162289098,37.6407630608
15902,108900007,강북06,24,108900068,9794,꿈의숲해링턴아파트101동앞,127.0333154191,37.620030966
15903,108900008,강북05,24,108900053,9818,방천시장입구,127.0334019855,37.6109552133
15904,108900010,도봉02,24,109900109,10754,쌍문1치안센터,127.0204615261,37.6501841
15905,112900011,서대문04,24,112900122,13862,서연중학교,126.928589688,37.5691422348
15906,100100292,6512,24,118000156,19241,신풍역4번출구.베뉴비안,126.9097782155,37.5014308216
15907,118900002,영등포07,24,118900170,19884,삼환아파트,126.919882,37.507491
15908,118900003,영등포06,24,118900204,19911,푸른숲아파트,126.9176242751,37.5087156723
15909,118900004,영등포02,24,118900091,19729,영등포구청.우리은행,126.8966953828,37.5254398537
15910,100100417,6008,24,161010557,92644,영종대교(가상),126.541634,37.52179043
15911,116000002,6615,24,116000597,17399,연지타운2단지,126.84123,37.4838
15912,100100509,6020,24,161010557,92644,영종대교(가상),126.541634,37.52179043
15913,100100409,421,24,102000094,3188,용산구청.이태원시장,126.99046,37.534375
15914,106900002,중랑02,24,106900002,7527,공판장,127.0990423344,37.5884903229
15915,100100345,7611,24,112000005,13005,모래내시장.가좌역,126.9150627853,37.5690774104
15916,122900002,강남05,24,123900001,24508,송파역.헬리오시티,127.11185,37.499696
15917,103900004,성동02,24,103900158,4773,벽산아파트206동앞,127.027267386,37.5521525445
15918,122900003,강남01,24,122000141,23244,삼성역,127.063686,37.507145
15919,100100023,144,24,107000066,8156,고대앞,127.0348108154,37.5885636851
15920,100100307,6630,24,115000114,16211,화곡중고등학교,126.836224,37.547224
15921,100100247,4433,24,122000272,23376,국민은행.포이근린공원,127.0472425588,37.4785641982
15922,122900007,강남06-1,24,122900089,23961,서울요양원.강남구립행복요양병원,127.10349,37.460694
15923,122900010,강남06-2,24,122900089,23961,서울요양원.강남구립행복요양병원,127.10349,37.460694
15924,122900008,강남08,24,122000032,23132,학동역,127.0303750209,37.515158129
15925,115900005,강서05,24,115900157,16958,공영주차장,126.8478384134,37.5531867241
15926,100100427,4319,24,122000126,23229,대치동우성아파트,127.0596110202,37.4925770923
15927,116900015,구로08,24,116000129,17219,고척근린시장,126.8508090334,37.5011232856
15928,120900005,관악01,24,120900141,21865,성현동주민센터,126.947986,37.490021
15929,121900008,서초02,24,121900182,22992,더미켈란아파트,127.0041602025,37.4855580371
15930,119900006,동작10,24,119900124,20869,한신아파트,126.95125889,37.5087397453
15931,121900004,서초20,24,121900323,22911,양재시민의숲매헌역입구,127.037376,37.469293
15932,120900007,관악08,24,120000053,21154,서원역,126.932724,37.477918
15933,100100263,5528,24,120000053,21154,서원역,126.932724,37.477918
15934,120900012,관악02-2,24,120900196,21574,학부생활관,126.958073,37.463749
15935,121900016,서초18,24,121900131,22889,언남고,127.0433501089,37.4735942872
15936,100100006,101,24,107000062,8152,종암동주민센터,127.0341075456,37.5994152643
15937,100100130,1017,24,107000064,8154,숭례초교,127.0356811781,37.5948052663
15938,100100018,130,24,107000064,8154,숭례초교,127.0356811781,37.5948052663
15939,100100175,1213,24,107000063,8153,종암동주민센터,127.034953,37.598373
15940,100100159,1144,24,109000102,10187,방학동신동아타워,127.028692,37.662028
15941,120900009,관악04,24,120900190,21863,세진아파트,126.9659793277,37.469516228
15942,109900004,도봉05,24,109000119,10204,초당초등학교,127.023049,37.657406
15943,100100024,145,24,105000064,6150,동답한신.동아아파트,127.0641135329,37.5696220827
15944,121900001,서초21,24,121900011,22380,서초구민체육센터,126.990307,37.498382
15945,100100500,4312,24,122000058,23160,일지아트홀,127.039498,37.524912
15946,122900009,강남10,24,121900291,22743,원불교,127.0420565333,37.4834141055
15947,117900012,금천11-1,24,117900124,18865,시흥2동주민센터.동일여고,126.914014,37.449962
15948,121900015,서초18-1,24,121900277,22835,우성아파트,127.031816,37.474539
15949,121900002,서초08,24,121900199,22858,문화예술공원,127.0321148241,37.4701430308
15950,112900014,서대문02대,24,112900123,13864,3호선독립문역,126.9583836762,37.5724049323
15951,100900008,종로02,24,100900147,1851,감사원,126.9855618026,37.5862656518
15952,100100595,241,24,106000003,7003,상봉역.중랑우체국,127.0837435605,37.5959590869
15953,113900008,마포10,24,112900125,13870,신촌아트레온,126.9407252016,37.5564894962
15954,100100578,3321,24,124000405,25348,굽은다리역구민회관.강동홈플러스,127.14279,37.545698
15955,113900009,마포16,24,113900244,14984,서교동교회,126.9194138368,37.5517506356
15956,110900002,노원11,24,110900021,11929,상원중학교,127.0579499838,37.671119003
15957,110900006,노원09,24,110900038,11888,광운대역,127.0613442435,37.6231879357
15958,110900007,노원08,24,110900043,11882,동일초등학교,127.0557933772,37.6644124259
15959,111000017,N72,24,113000081,14172,광성중고등학교,126.9386715493,37.5493548145
15960,100100282,5626,24,117000013,18013,시흥유통센터,126.903622,37.44019
15961,111900003,은평02,24,111900139,12830,새생명약국앞,126.9180755331,37.6059584123
15962,111900004,은평04,24,111900025,12623,은평마을,126.9072186213,37.60822376
15963,111900012,은평08-2,24,111900128,12817,서울연은초등학교,126.9244417099,37.5905405474
15964,116900003,구로10,24,116900165,17904,대우자동차정비소,126.8821344238,37.4915421241
15965,100100073,470,24,100000380,1007,서울역사박물관.경희궁앞,126.97038,37.569135
15966,113900015,마포09,24,113900162,14899,홍대정문,126.9248314705,37.5531509051
15967,100100607,9711,24,113000497,19600,마포대교(가상),126.9408122078,37.5372385232
15968,100900011,종로05,24,100900164,1831,월암공원,126.964693,37.571226
15969,116900006,구로07,24,116900310,17718,항동생활체육관,126.822707,37.4774
15970,100100589,N61,24,120000024,21123,낙성대입구,126.9608874889,37.4778444821
15971,100900010,종로03,24,100900210,1844,창신쌍용1단지.종로센트레빌아파트,127.0155692785,37.5803228198
15972,109900006,도봉08,24,109900154,10778,부대앞,127.0390076255,37.6780200195
15973,111000027,706,24,112000407,13028,홍제역.서대문세무서,126.944365257,37.5884908289
15974,113900010,마포07,24,113900196,14948,서강초등학교,126.9263556875,37.547746198
15975,107900005,성북04,24,107000216,8312,성신여대후문,127.022108,37.589132
15976,100100298,6616,24,116000088,17174,오류지구대.텃골,126.8394647757,37.4942645442
15977,116900008,영등포01,24,116900273,17695,KEB하나은행,126.8957736653,37.4844929907
15978,103900011,성동03-1,24,103900098,4668,도선동사거리,127.0365326655,37.5667675811
15979,100100552,7739,24,113000505,14096,홍대입구역(가상),126.9218643721,37.5552260552
15980,122900004,강남03,24,122000718,23150,고속철도수서역,127.1041791055,37.4847973786
15981,100100234,4212,24,104000304,5499,건대입구(가상),127.0709898289,37.5401911408
15982,100100218,3220,24,104000139,5232,건대입구역사거리.건대병원,127.071248,37.540822
15983,113900016,마포18,24,113900314,14611,상암월드컵파크6.7단지,126.8805398078,37.5812734756
15984,100100105,702B,24,111001134,12101,신사1동주민센터,126.911347,37.598063
15985,100100104,702A,24,111000043,12131,응암역.신사오거리,126.9149894161,37.5987592495
15986,100100177,1218,24,107000528,8243,남대문중학교,127.0546974877,37.6180556213
15987,100100042,260,24,105000015,6015,청량리역환승센터,127.0454307288,37.5804025104
15988,119900004,서초17,24,121900230,22890,남부터미널.기쁨병원,127.0169521013,37.4819795068
15989,101000005,심야A21,24,113000424,14011,합정역,126.91299,37.549002
15990,100100139,1124,24,108000145,9233,번동해모로아파트,127.036817,37.626375
15991,109900003,도봉06,24,109000037,10120,함석헌기념관.정의여중고,127.0365880712,37.6521851028
15992,107000001,1116,24,108000138,9226,SK아파트.벽산아파트상가,127.0113418872,37.6199369055
15993,111000022,707,24,218000019,35390,화정역.롯데마트,126.8307299422,37.6328816576
15994,100100188,2013,24,103000029,4128,한양대앞,127.040647,37.558525
15995,100100190,2015,24,105000106,6192,전농우체국앞,127.057575,37.576367
15996,100100508,6300,24,119000304,20987,동작대교(가상),126.9797337356,37.5051188428
15997,100100507,6009,24,118000585,19981,여의하류IC(가상),126.9095941629,37.5320281993
15998,100100192,2113,24,106000273,7371,묵동교,127.079282,37.618035
15999,124000006,6200,24,118000589,19977,성산대교(가상),126.8887538574,37.547882782
16000,110000004,8146,24,110000266,11367,노원구민의전당,127.0664180981,37.6393911575
16001,124000014,6007,24,118000523,19604,켄싱턴호텔.여의도,126.9220912543,37.5303964528
16002,100100412,6001,24,101000263,2282,서울역9번출구.서울스퀘어빌딩앞,126.97323173,37.555341632
16003,100100114,750A,24,102000008,3008,삼각지역.전쟁기념관,126.9741608708,37.5359845015
16004,100100025,146,24,110000266,11367,노원구민의전당,127.0664180981,37.6393911575
16005,107000007,1112,24,107000147,8237,한성대입구역6번출구.삼선교,127.0056130939,37.589094071
16006,115900007,강서07,24,115900261,16627,마곡엠밸리3단지입구,126.819998,37.567457
16007,111000019,2236,24,106000304,7402,우남푸르미아아파트,127.0992197585,37.606984993
16008,100100576,6516,24,118000579,19219,신풍역3번출구,126.9080213793,37.4999832177
16009,100100246,4432,24,121000962,22401,청계산입구역,127.054443,37.448455
16010,100100422,6015,24,101000057,2156,을지로입구.로얄호텔,126.9853902774,37.5658757422
16011,100100346,7612,24,118000121,19206,당중초등학교,126.890987,37.526998
16012,100100425,1122,24,106000194,7289,신내우체국.5단지두산대림아파트,127.08977,37.616633
16013,100100495,672,24,115000160,16257,가양역6번출구.현대프린스텔,126.8563497598,37.5602196054
16014,100100610,N15,24,107000005,8005,미아리고개.미아리예술극장,127.0217090638,37.5988112954
16015,100100287,5713,24,117000007,18007,금천구청.금천경찰서,126.8988721519,37.4592088301
16016,100100281,5625,24,117000007,18007,금천구청.금천경찰서,126.8988721519,37.4592088301
16017,100100415,6004,24,116000439,17727,포포인츠바이쉐라톤서울구로,126.8992002295,37.4833030198
16018,100100037,172,24,107000007,8007,돈암사거리.성신여대입구,127.0181313708,37.5937432794
16019,100100269,5537,24,117000010,18010,시흥사거리,126.901123,37.453086
16020,112900006,서대문11,24,112000409,13040,인왕산.홍제원아파트,126.9488623648,37.5843965104
16021,100100213,3214,24,124000453,25013,천호역,127.127052,37.537655
16022,123000011,708,24,112000404,13033,안산초등학교,126.951572,37.580686
16023,100100416,6005,24,112000404,13033,안산초등학교,126.951572,37.580686
16024,100100107,704,24,112000404,13033,안산초등학교,126.951572,37.580686
16025,113900007,마포13,24,113900236,14988,창전삼성아파트110동,126.928352,37.549935
16026,100100585,N37,24,121000008,22008,래미안아파트.파이낸셜뉴스,127.030987,37.491087
16027,103900002,성동08,24,103900154,4753,왕십리광장.왕십리역7번출구,127.0365162885,37.5610465475
16028,101900002,용산04,24,102900062,3688,청파초등학교,126.9635056923,37.5484699816
16029,100100533,6017,24,120000435,20936,신대방역,126.9130382377,37.4866047302
16030,100100259,5523,24,120000046,21147,서원역1번출구.신관중학교,126.9323856945,37.4786498144
16031,100100086,601,24,112000010,13010,서대문우체국,126.931992,37.561955
16032,104900004,광진05,24,104900115,5596,성자초등학교앞,127.0825682599,37.5315196593
16033,111000014,761,24,112000099,13182,모래내삼거리,126.913295,37.570778
16034,100100184,1227,24,105000402,6020,청량리역환승센터,127.045381,37.580672
16035,102900002,용산02,24,102900051,3577,후암동주민센터앞,126.9777057507,37.5483644838
16036,100900005,종로08,24,100900200,1841,혜화동로터리,127.0010032298,37.5859196111
16037,100100216,3217,24,123000005,24005,석촌역,127.109062,37.503242
16038,107900004,성북12,24,107900201,8876,세광빌라,127.0544842868,37.6149094357
